Pd_bus1,Qd_bus1,Pd_bus2,Qd_bus2,Pd_bus3,Qd_bus3,Pd_bus4,Qd_bus4,Pd_bus5,Qd_bus5,Pd_bus6,Qd_bus6,Pd_bus7,Qd_bus7,Pd_bus8,Qd_bus8,Pd_bus9,Qd_bus9,Pd_bus10,Qd_bus10,Pd_bus11,Qd_bus11,Pd_bus12,Qd_bus12,Pd_bus13,Qd_bus13,Pd_bus14,Qd_bus14,Pd_bus15,Qd_bus15,Pd_bus16,Qd_bus16,Pd_bus17,Qd_bus17,Pd_bus18,Qd_bus18,Pd_bus19,Qd_bus19,Pd_bus20,Qd_bus20,Pg_bus1,Qg_bus1,Pg_bus2,Qg_bus2,Pg_bus3,Qg_bus3,Pg_bus4,Qg_bus4,Pg_bus5,Qg_bus5,Pg_bus6,Qg_bus6,Pg_bus7,Qg_bus7,Pg_bus8,Qg_bus8,Pg_bus9,Qg_bus9,Pg_bus10,Qg_bus10,Pg_bus11,Qg_bus11,Pg_bus12,Qg_bus12,Pg_bus13,Qg_bus13,Pg_bus14,Qg_bus14,Pg_bus15,Qg_bus15,Pg_bus16,Qg_bus16,Pg_bus17,Qg_bus17,Pg_bus18,Qg_bus18,Pg_bus19,Qg_bus19,Pg_bus20,Qg_bus20,Objective
0,0,10.4436160788148,10.4436160788148,10.4979932317363,10.4979932317363,10.1786951261896,10.1786951261896,9.51195295169252,9.51195295169252,9.74839298415678,9.74839298415678,9.3612762614163,9.3612762614163,10.468694294573,10.468694294573,10.0983008143088,10.0983008143088,10.3875899678387,10.3875899678387,9.71425002011403,9.71425002011403,10.9321948185002,10.9321948185002,10.91846112459,10.91846112459,9.94808332486038,9.94808332486038,9.45469932246968,9.45469932246968,9.66954705986638,9.66954705986637,10.0170846631988,10.0170846631988,9.98022469477047,9.98022469477046,9.67949449276983,9.67949449276983,10.1629754575345,10.1629754575345,65.4991378997522,10.4777916227042,0,0,0,0,0,0,0,0,42.7864972498223,37.2142841362291,0,0,0,0,0,0,0,0,49.9999501470354,44.8412208627394,0,0,0,0,0,0,0,0,39.1859845902909,59.5456522763379,0,0,0,0,0,0,0,0,657.334764408279
0,0,9.36907258855759,9.36907258855759,9.86754858526846,9.86754858526846,9.97760657205439,9.97760657205439,10.5101915944195,10.5101915944195,9.60933535084439,9.60933535084439,10.0559000076259,10.0559000076259,10.1469023959689,10.1469023959688,8.94326622029102,8.94326622029102,10.2119886402747,10.2119886402747,9.53075029532567,9.53075029532567,9.84684157406681,9.84684157406681,11.2493478148021,11.2493478148021,10.7795380260363,10.7795380260363,10.4235054479525,10.4235054479525,9.93020638705617,9.93020638705617,9.58113912545854,9.58113912545854,10.2091769832063,10.2091769832063,9.89759557872817,9.89759557872817,9.35266617813853,9.35266617813853,64.7002550568356,9.326962188734,0,0,0,0,0,0,0,0,42.1467970584206,37.1191126646192,0,0,0,0,0,0,0,0,49.9999420999899,43.9242841995294,0,0,0,0,0,0,0,0,38.9469728063527,60.0374279780009,0,0,0,0,0,0,0,0,648.973112264467
0,0,9.56996982950277,9.56996982950277,10.5643202364286,10.5643202364286,9.77793086953268,9.77793086953267,10.3422845956906,10.3422845956906,9.74493094089092,9.74493094089092,10.0304546649353,10.0304546649353,10.0875269545686,10.0875269545686,9.84945750921882,9.84945750921882,11.082907335552,11.082907335552,10.4102032786257,10.4102032786257,10.6081357921805,10.6081357921805,11.0587731913277,11.0587731913277,10.2038575076777,10.2038575076777,10.5326591007472,10.5326591007472,9.3240868283427,9.32408682834269,9.53079642218475,9.53079642218475,8.67553002017968,8.67553002017968,9.60865740905054,9.60865740905054,9.78449202668864,9.78449202668864,65.2693337153085,9.8517018217191,0,0,0,0,0,0,0,0,42.6831884424045,38.5681323106808,0,0,0,0,0,0,0,0,49.9999532277608,45.8333316461015,0,0,0,0,0,0,0,0,38.9551612978518,56.9881291019294,0,0,0,0,0,0,0,0,654.385350199788
0,0,10.5673519777563,10.5673519777563,9.58332498486489,9.58332498486489,9.63062407073979,9.63062407073979,10.0589890004959,10.0589890004959,9.58518853213921,9.5851885321392,10.2903513233263,10.2903513233263,9.8362511055058,9.8362511055058,10.6954288492102,10.6954288492102,10.3805113412117,10.3805113412117,9.65355981955859,9.65355981955859,10.4123616423897,10.4123616423897,10.4988128535299,10.4988128535299,10.4797838940082,10.4797838940082,8.87854201596206,8.87854201596206,9.7531573015623,9.7531573015623,9.01526372907281,9.01526372907281,10.8490914285986,10.8490914285986,10.1893472413037,10.1893472413037,9.88333303901599,9.88333303901599,65.081547522382,9.7365233757774,0,0,0,0,0,0,0,0,42.4563765529909,37.5645456457823,0,0,0,0,0,0,0,0,49.9999472911251,44.2801136048956,0,0,0,0,0,0,0,0,38.997987712578,59.5173478109878,0,0,0,0,0,0,0,0,652.608472595595
0,0,9.65955875437435,9.65955875437435,9.68727829862174,9.68727829862174,10.4009382310694,10.4009382310694,10.1678318598219,10.1678318598219,10.647208723286,10.647208723286,9.97274520203691,9.97274520203691,8.85819306400101,8.85819306400101,10.5027848643696,10.5027848643696,10.5217888415871,10.5217888415871,10.0757843895266,10.0757843895266,10.3110277546662,10.3110277546662,10.0065928413752,10.0065928413752,10.0540228352588,10.0540228352588,9.9525132873263,9.9525132873263,9.32920743600854,9.32920743600854,9.61661445658139,9.61661445658139,8.84157976255109,8.84157976255108,10.2139108512986,10.2139108512986,9.70319092919631,9.7031909291963,64.3776578238819,9.60813826106602,0,0,0,0,0,0,0,0,41.7126314075616,38.3292749189854,0,0,0,0,0,0,0,0,49.9999521835362,43.3460614610615,0,0,0,0,0,0,0,0,38.3749605117758,57.0161438311334,0,0,0,0,0,0,0,0,641.946099678517
0,0,10.3620541097005,10.3620541097005,9.57766410168327,9.57766410168326,9.86565272969036,9.86565272969036,10.2663833888976,10.2663833888976,9.26122690330349,9.26122690330349,9.28360643781439,9.28360643781439,9.6099322966518,9.6099322966518,9.18789552239299,9.18789552239299,10.7668850654729,10.7668850654729,10.3745277143955,10.3745277143955,10.1144037877783,10.1144037877783,10.5528072460798,10.5528072460798,10.3243128859131,10.3243128859131,9.5729501084033,9.5729501084033,10.968913802618,10.968913802618,10.058741019929,10.058741019929,10.2634881656417,10.2634881656417,10.5223784393919,10.5223784393919,9.54605051979363,9.54605051979363,65.1259362298504,9.81000353117845,0,0,0,0,0,0,0,0,42.5064423587945,35.4590061471952,0,0,0,0,0,0,0,0,49.9999593657761,44.7785836976275,0,0,0,0,0,0,0,0,39.3455608915248,61.9263803153788,0,0,0,0,0,0,0,0,655.118883270976
0,0,9.51838575561248,9.51838575561248,9.99431054347672,9.99431054347671,10.4443798025383,10.4443798025383,9.55259429714675,9.55259429714675,10.0271620816545,10.0271620816545,9.8848737161614,9.88487371616139,9.48121778237666,9.48121778237666,9.57934196291152,9.57934196291151,9.8332227792777,9.8332227792777,10.4247536425553,10.4247536425553,9.8256281852695,9.8256281852695,10.0407904342407,10.0407904342407,10.2890178195923,10.2890178195923,9.92180985105432,9.92180985105432,10.534120667164,10.534120667164,10.5168915474943,10.5168915474943,9.53561512134918,9.53561512134918,10.0046480141606,10.0046480141606,9.83425077366238,9.83425077366237,64.6100220747097,9.40176254852303,0,0,0,0,0,0,0,0,42.0095165097948,36.7371501814947,0,0,0,0,0,0,0,0,49.9999409743741,43.3192572056086,0,0,0,0,0,0,0,0,38.9039186862432,60.5940257862699,0,0,0,0,0,0,0,0,647.606072331589
0,0,9.4853349420793,9.4853349420793,10.3548963823489,10.3548963823489,10.013717740724,10.013717740724,9.78151281427421,9.78151281427421,9.72817595013043,9.72817595013042,10.7383600754875,10.7383600754875,9.52085022354663,9.52085022354662,9.44538999131552,9.44538999131551,9.99472876053941,9.99472876053941,10.802388963828,10.802388963828,9.57081122363863,9.57081122363862,10.1306088100548,10.1306088100548,10.3537380031501,10.3537380031501,9.72635617433515,9.72635617433515,10.5044752641942,10.5044752641942,9.81324669334106,9.81324669334106,10.436630073501,10.436630073501,10.1926217159787,10.1926217159787,10.0891248858423,10.0891248858423,65.1887143036852,9.44668432051137,0,0,0,0,0,0,0,0,42.66410377163,37.1692963412179,0,0,0,0,0,0,0,0,49.9999580117637,43.8843403353876,0,0,0,0,0,0,0,0,39.292766655881,61.5440342774625,0,0,0,0,0,0,0,0,655.9044673037
0,0,10.3090412308888,10.3090412308888,9.73118145965069,9.73118145965069,9.41088527622604,9.41088527622604,8.93633405085781,8.93633405085781,10.1226070782668,10.1226070782668,10.1951719898219,10.1951719898219,9.06970697787446,9.06970697787445,10.0364705165739,10.0364705165739,9.65991502762185,9.65991502762185,10.1187426503156,10.1187426503155,9.12014590309908,9.12014590309907,10.2698565871728,10.2698565871728,9.83224357092833,9.83224357092833,11.0022981299146,11.0022981299146,9.33505761042463,9.33505761042463,9.69242951626354,9.69242951626354,9.61602642988095,9.61602642988095,10.6940589482423,10.6940589482423,10.7311576019001,10.7311576019001,64.0836524616093,8.9106277009556,0,0,0,0,0,0,0,0,41.454228287605,35.7770071880818,0,0,0,0,0,0,0,0,49.9999429282219,42.5109048067848,0,0,0,0,0,0,0,0,38.6960349603375,61.6078228967477,0,0,0,0,0,0,0,0,641.157886427862
0,0,10.1611943175179,10.1611943175179,11.03290678976,11.03290678976,10.0966316142219,10.0966316142219,10.0431581636709,10.0431581636709,9.00044676317583,9.00044676317583,8.79801455455252,8.79801455455252,10.6608802014929,10.6608802014929,10.9816828695212,10.9816828695212,10.1402737421399,10.1402737421399,9.82414678327692,9.82414678327692,9.72054912368595,9.72054912368595,10.5291836321324,10.5291836321324,10.9384422444538,10.9384422444538,10.5419897776918,10.5419897776918,10.6982722802725,10.6982722802725,10.3382192598751,10.3382192598751,8.88471032385445,8.88471032385445,9.29129148713569,9.29129148713569,10.7489246622116,10.7489246622116,65.9899623137657,10.8613518785011,0,0,0,0,0,0,0,0,43.2922217422897,36.7428067325981,0,0,0,0,0,0,0,0,49.9999651164943,45.2310469293743,0,0,0,0,0,0,0,0,39.628902100964,61.1164409760356,0,0,0,0,0,0,0,0,664.837401579137
