Pd_bus1,Qd_bus1,Pd_bus2,Qd_bus2,Pd_bus3,Qd_bus3,Pd_bus4,Qd_bus4,Pd_bus5,Qd_bus5,Pd_bus6,Qd_bus6,Pd_bus7,Qd_bus7,Pd_bus8,Qd_bus8,Pd_bus9,Qd_bus9,Pd_bus10,Qd_bus10,Pg_bus1,Qg_bus1,Pg_bus2,Qg_bus2,Pg_bus3,Qg_bus3,Pg_bus4,Qg_bus4,Pg_bus5,Qg_bus5,Pg_bus6,Qg_bus6,Pg_bus7,Qg_bus7,Pg_bus8,Qg_bus8,Pg_bus9,Qg_bus9,Pg_bus10,Qg_bus10,Objective
0,0,10.4436160788148,10.4436160788148,10.4979932317363,10.4979932317363,10.1786951261896,10.1786951261896,9.51195295169252,9.51195295169252,9.74839298415678,9.74839298415678,9.3612762614163,9.3612762614163,10.468694294573,10.468694294573,10.0983008143088,10.0983008143088,10.3875899678387,10.3875899678387,58.6740582581086,13.6493752675378,0,0,0,0,0,0,0,0,34.8455406437784,59.1307510764791,0,0,0,0,0,0,0,0,321.092933266001
0,0,10.9321948185002,10.9321948185002,10.91846112459,10.91846112459,9.94808332486038,9.94808332486038,9.45469932246968,9.45469932246968,9.66954705986638,9.66954705986637,10.0170846631988,10.0170846631988,9.98022469477047,9.98022469477046,9.67949449276983,9.67949449276983,10.1629754575345,10.1629754575345,58.734773583084,14.4876461387469,0,0,0,0,0,0,0,0,34.7659635407969,58.0926080609312,0,0,0,0,0,0,0,0,320.979715868682
0,0,9.36907258855759,9.36907258855759,9.86754858526846,9.86754858526846,9.97760657205439,9.97760657205439,10.5101915944195,10.5101915944195,9.60933535084439,9.60933535084439,10.0559000076259,10.0559000076259,10.1469023959689,10.1469023959688,8.94326622029102,8.94326622029102,10.2119886402747,10.2119886402747,57.5614987362919,12.9540527833374,0,0,0,0,0,0,0,0,33.8428557308145,57.483519781619,0,0,0,0,0,0,0,0,311.551559500808
0,0,9.84684157406681,9.84684157406681,11.2493478148021,11.2493478148021,10.7795380260363,10.7795380260363,10.4235054479525,10.4235054479525,9.93020638705617,9.93020638705617,9.58113912545854,9.58113912545854,10.2091769832063,10.2091769832063,9.89759557872817,9.89759557872817,9.35266617813853,9.35266617813853,58.9870319744906,15.0103123409691,0,0,0,0,0,0,0,0,35.0261951717458,58.1275891092651,0,0,0,0,0,0,0,0,323.312906992641
0,0,9.56996982950277,9.56996982950277,10.5643202364286,10.5643202364286,9.77793086953268,9.77793086953267,10.3422845956906,10.3422845956906,9.74493094089092,9.74493094089092,10.0304546649353,10.0304546649353,10.0875269545686,10.0875269545686,9.84945750921882,9.84945750921882,11.082907335552,11.082907335552,58.8124674287224,12.8885245178013,0,0,0,0,0,0,0,0,35.1582549904038,60.5622868874399,0,0,0,0,0,0,0,0,323.180398679003
0,0,10.6081357921805,10.6081357921805,11.0587731913277,11.0587731913277,10.2038575076777,10.2038575076777,10.5326591007472,10.5326591007472,9.3240868283427,9.32408682834269,9.53079642218475,9.53079642218475,8.67553002017968,8.67553002017968,9.60865740905054,9.60865740905054,9.78449202668864,9.78449202668864,58.0254967456356,15.4451904473777,0,0,0,0,0,0,0,0,33.8726877338893,55.1714836251206,0,0,0,0,0,0,0,0,313.692196502434
0,0,10.5673519777563,10.5673519777563,9.58332498486489,9.58332498486489,9.63062407073979,9.63062407073979,10.0589890004959,10.0589890004959,9.58518853213921,9.5851885321392,10.2903513233263,10.2903513233263,9.8362511055058,9.8362511055058,10.6954288492102,10.6954288492102,10.3805113412117,10.3805113412117,58.5974460879059,12.8039304078681,0,0,0,0,0,0,0,0,34.9107583920338,60.0849130187793,0,0,0,0,0,0,0,0,321.069407400088
0,0,10.4123616423897,10.4123616423897,10.4988128535299,10.4988128535299,10.4797838940082,10.4797838940082,8.87854201596206,8.87854201596206,9.7531573015623,9.7531573015623,9.01526372907281,9.01526372907281,10.8490914285986,10.8490914285986,10.1893472413037,10.1893472413037,9.88333303901599,9.88333303901599,58.2926899511001,13.6164064872927,0,0,0,0,0,0,0,0,34.4350623761052,58.2486956328884,0,0,0,0,0,0,0,0,317.495659086374
0,0,9.65955875437435,9.65955875437435,9.68727829862174,9.68727829862174,10.4009382310694,10.4009382310694,10.1678318598219,10.1678318598219,10.647208723286,10.647208723286,9.97274520203691,9.97274520203691,8.85819306400101,8.85819306400101,10.5027848643696,10.5027848643696,10.5217888415871,10.5217888415871,58.4521814620915,12.8976251741733,0,0,0,0,0,0,0,0,34.8024324903194,59.6613536740547,0,0,0,0,0,0,0,0,319.925043429768
0,0,10.3110277546662,10.3110277546662,10.0065928413752,10.0065928413752,10.0540228352588,10.0540228352588,9.9525132873263,9.9525132873263,9.32920743600854,9.32920743600854,9.61661445658139,9.61661445658139,8.84157976255109,8.84157976255108,10.2139108512986,10.2139108512986,9.70319092919631,9.7031909291963,57.283724113636,13.8063223859526,0,0,0,0,0,0,0,0,33.3492404816094,55.6051929105998,0,0,0,0,0,0,0,0,308.047966656149
