Pd_bus1,Qd_bus1,Pd_bus2,Qd_bus2,Pd_bus3,Qd_bus3,Pd_bus4,Qd_bus4,Pd_bus5,Qd_bus5,Pd_bus6,Qd_bus6,Pd_bus7,Qd_bus7,Pd_bus8,Qd_bus8,Pd_bus9,Qd_bus9,Pd_bus10,Qd_bus10,Pd_bus11,Qd_bus11,Pd_bus12,Qd_bus12,Pd_bus13,Qd_bus13,Pd_bus14,Qd_bus14,Pd_bus15,Qd_bus15,Pg_bus1,Qg_bus1,Pg_bus2,Qg_bus2,Pg_bus3,Qg_bus3,Pg_bus4,Qg_bus4,Pg_bus5,Qg_bus5,Pg_bus6,Qg_bus6,Pg_bus7,Qg_bus7,Pg_bus8,Qg_bus8,Pg_bus9,Qg_bus9,Pg_bus10,Qg_bus10,Pg_bus11,Qg_bus11,Pg_bus12,Qg_bus12,Pg_bus13,Qg_bus13,Pg_bus14,Qg_bus14,Pg_bus15,Qg_bus15,Objective
0,0,10.086723215763,10.086723215763,10.0975986463473,10.0975986463473,10.0337390252379,10.0337390252379,9.9003905903385,9.9003905903385,9.94767859683136,9.94767859683135,9.87025525228326,9.87025525228326,10.0917388589146,10.0917388589146,10.0176601628618,10.0176601628618,10.0755179935677,10.0755179935677,9.94085000402281,9.9408500040228,10.1844389637001,10.1844389637,10.181692224918,10.181692224918,9.98761666497207,9.98761666497207,9.88893986449393,9.88893986449393,58.738592091215,10.6464038442159,0,0,0,0,0,0,0,0,35.1515959960401,39.2749222699838,0,0,0,0,0,0,0,0,49.9999624622119,58.5648003703584,0,0,0,0,0,0,0,0,454.0771523322
0,0,10.0014169326398,10.0014169326398,9.99404493895409,9.99404493895409,9.93389889855397,9.93389889855396,10.0305950915069,10.0305950915069,9.95909421542095,9.95909421542095,9.87181451771152,9.87181451771152,9.97150971705369,9.97150971705369,9.99352131441088,9.99352131441088,10.1000383188839,10.1000383188839,9.91986707016888,9.91986707016888,10.0091800015252,10.0091800015252,10.0273804791938,10.0273804791938,9.7866532440582,9.7866532440582,10.0403977280549,10.0403977280549,58.3813898096654,10.5408273278285,0,0,0,0,0,0,0,0,34.7831403885772,39.1249954090473,0,0,0,0,0,0,0,0,49.9999615474775,57.955096106409,0,0,0,0,0,0,0,0,450.776471105708
0,0,9.96736831481336,9.96736831481336,10.2478695629604,10.2478695629604,10.1539076052073,10.1539076052073,10.0827010895905,10.0827010895905,9.98404127741123,9.98404127741123,9.91422782509171,9.91422782509171,10.0398353966413,10.0398353966413,9.97751911574563,9.97751911574563,9.86853323562771,9.8685332356277,9.99782031340545,9.99782031340545,9.91199396590055,9.91199396590055,10.1108640472857,10.1108640472857,9.95358617390653,9.95358617390653,10.0664569191381,10.0664569191381,58.7297667531874,10.8606690221029,0,0,0,0,0,0,0,0,35.1107669112401,39.3586189003893,0,0,0,0,0,0,0,0,49.9999615350174,58.1657151973295,0,0,0,0,0,0,0,0,453.844558497744
0,0,10.0040909329871,10.0040909329871,10.0155053909137,10.0155053909137,9.96789150184376,9.96789150184376,10.2145814671104,10.2145814671104,10.0800406557251,10.0800406557251,10.1196271584361,10.1196271584361,10.2097546382655,10.2097546382655,10.0387715015355,10.0387715015355,10.1045318201494,10.1045318201494,9.86281736566854,9.86281736566854,9.90415928443695,9.90415928443695,9.73310600403594,9.73310600403593,9.91973148181011,9.91973148181011,9.95489840533773,9.95489840533773,58.6237223258664,10.6918718896525,0,0,0,0,0,0,0,0,35.031388374067,39.8393020216924,0,0,0,0,0,0,0,0,49.9999627888005,57.5926291208008,0,0,0,0,0,0,0,0,453.006250206934
0,0,10.1114703955513,10.1114703955513,9.91466499697298,9.91466499697298,9.92412481414796,9.92412481414796,10.0097978000992,10.0097978000992,9.91503770642784,9.91503770642784,10.0560702646653,10.0560702646653,9.96525022110116,9.96525022110116,10.137085769842,10.137085769842,10.0741022682423,10.0741022682423,9.92871196391172,9.92871196391172,10.0804723284779,10.0804723284779,10.097762570706,10.097762570706,10.0939567788016,10.0939567788016,9.77370840319241,9.77370840319241,58.6114328738935,10.5179912050676,0,0,0,0,0,0,0,0,35.0367291848681,39.3502554241079,0,0,0,0,0,0,0,0,49.9999625679046,58.3322203304917,0,0,0,0,0,0,0,0,452.978233360045
0,0,9.80105274581456,9.80105274581456,10.1678182857197,10.1678182857197,10.0358694482607,10.0358694482607,9.9746666078032,9.9746666078032,9.88531320136168,9.88531320136168,9.92991175087487,9.92991175087487,9.93545565972435,9.93545565972435,10.0781876462139,10.0781876462139,10.0315663719644,10.0315663719644,10.1274417446572,10.1274417446572,9.99254904040738,9.99254904040738,9.7696386128002,9.7696386128002,10.0985569728739,10.0985569728739,10.1023577683174,10.1023577683174,58.5361187061503,10.4925378286802,0,0,0,0,0,0,0,0,34.9642136210937,39.1839135205866,0,0,0,0,0,0,0,0,49.9999615797756,58.3819534361655,0,0,0,0,0,0,0,0,452.30669352197
0,0,10.0602055509332,10.0602055509332,9.99931856827503,9.99931856827503,10.0088045670518,10.0088045670518,9.98850265746526,9.98850265746526,9.86384148720171,9.86384148720171,9.92132289131628,9.92132289131628,9.76631595251022,9.76631595251022,10.0407821702597,10.0407821702597,9.93863818583926,9.93863818583926,10.0032760004405,10.0032760004405,10.0704108219401,10.0704108219401,9.91353282033665,9.91353282033665,9.97113054593807,9.97113054593807,10.0512766777795,10.0512766777795,58.3713142154016,10.6244297362055,0,0,0,0,0,0,0,0,34.7535292027544,38.8853758882401,0,0,0,0,0,0,0,0,49.9999609316647,58.0720820818206,0,0,0,0,0,0,0,0,450.59248056575
0,0,9.85472128756288,9.85472128756288,9.91998645933036,9.91998645933036,9.8355791044786,9.8355791044786,10.1513770130946,10.1513770130946,10.0729055428791,10.0729055428791,10.0208807575557,10.0208807575557,10.108561449216,10.108561449216,10.0628625771826,10.0628625771826,9.91259002168066,9.91259002168066,10.1917827605236,10.1917827605236,10.0097482039858,10.0097482039858,10.0506976331283,10.0506976331283,10.1024756878784,10.1024756878784,9.90721010395873,9.90721010395873,58.6578205137522,10.2655002604758,0,0,0,0,0,0,0,0,35.1412102158057,39.5982395788198,0,0,0,0,0,0,0,0,49.9999625437861,58.5591665499232,0,0,0,0,0,0,0,0,453.676555112455
0,0,9.9016771511225,9.9016771511225,9.99686210869534,9.99686210869534,10.0868759605077,10.0868759605077,9.90851885942935,9.90851885942935,10.0034324163309,10.0034324163309,9.97497474323228,9.97497474323228,9.89424355647533,9.89424355647533,9.9138683925823,9.9138683925823,9.96464455585554,9.96464455585554,10.0829507285111,10.0829507285111,9.9631256370539,9.9631256370539,10.0061580868481,10.0061580868481,10.0558035639185,10.0558035639185,9.98236197021086,9.98236197021086,58.4314626042147,10.4664839154606,0,0,0,0,0,0,0,0,34.8521207657417,39.134765840501,0,0,0,0,0,0,0,0,49.9999612865523,58.1874057366288,0,0,0,0,0,0,0,0,451.320626496715
0,0,10.1013783094989,10.1013783094989,9.90512302426984,9.90512302426984,9.99892960283211,9.99892960283211,9.96485015473248,9.96485015473247,9.83171264787744,9.83171264787744,9.89506698841586,9.89506698841586,10.0689792764698,10.0689792764698,10.0007435481448,10.0007435481448,9.95430256285484,9.95430256285484,9.94363519002609,9.94363519002608,10.1456720150975,10.1456720150975,9.90217004470933,9.90217004470932,9.8870779982631,9.8870779982631,9.99694575210788,9.99694575210788,58.3641562102337,10.5715802350748,0,0,0,0,0,0,0,0,34.7552695471896,39.0141781915485,0,0,0,0,0,0,0,0,49.999961536304,57.984263187585,0,0,0,0,0,0,0,0,450.569700074222
0,0,9.91216224472773,9.91216224472772,10.024121762011,10.024121762011,10.06874760063,10.06874760063,9.94327123486703,9.94327123486703,10.0988950528389,10.0988950528388,9.96064933866821,9.96064933866821,10.0853260147002,10.0853260147002,10.0365243431957,10.0365243431957,10.0158249771685,10.0158249771685,9.82334787560023,9.82334787560023,10.0598082461778,10.0598082461778,9.94423629193014,9.94423629193014,9.88017705524521,9.88017705524521,9.78526681017156,9.78526681017156,58.368146546145,10.5654103847857,0,0,0,0,0,0,0,0,34.771027393975,39.4403591047346,0,0,0,0,0,0,0,0,49.9999625574167,57.5426892322335,0,0,0,0,0,0,0,0,450.661663500657
0,0,10.0370343979644,10.0370343979644,9.81194139557489,9.81194139557489,10.0052941033148,10.0052941033148,9.92998300552437,9.92998300552437,10.0217485300631,10.0217485300631,9.82202918061981,9.82202918061981,10.0519713174346,10.0519713174346,9.96444871418567,9.96444871418566,10.1984596259829,10.1984596259829,9.86501152208493,9.86501152208492,9.93648590325271,9.93648590325271,9.92120528597619,9.92120528597619,10.1368117896485,10.1368117896485,10.14423152038,10.14423152038,58.4930223266635,10.3615629524913,0,0,0,0,0,0,0,0,34.9331519156493,39.1557951097969,0,0,0,0,0,0,0,0,49.9999607522868,58.4802003347128,0,0,0,0,0,0,0,0,451.972163820503
0,0,10.0302388635036,10.0302388635036,10.204581357952,10.204581357952,10.0173263228444,10.0173263228444,10.0066316327342,10.0066316327342,9.79808935263517,9.79808935263516,9.7576029109105,9.7576029109105,10.1301760402986,10.1301760402986,10.1943365739042,10.1943365739042,10.026054748428,10.026054748428,9.96282935665539,9.96282935665538,9.94210982473719,9.94210982473719,10.1038367264265,10.1038367264265,10.1856884488908,10.1856884488908,10.1063979555384,10.1063979555384,58.8380862977781,10.6951039934309,0,0,0,0,0,0,0,0,35.2521898877701,39.1620451057965,0,0,0,0,0,0,0,0,49.9999617938545,58.9138115593147,0,0,0,0,0,0,0,0,454.988938818164
0,0,10.065643851975,10.065643851975,9.77494206477089,9.77494206477089,9.85625829742714,9.85625829742714,10.1477849324423,10.1477849324423,10.0357831679317,10.0357831679317,9.87036608414416,9.87036608414416,9.7821894239176,9.78218942391759,10.1008323913572,10.1008323913572,9.88500156896101,9.88500156896101,9.91831126216849,9.91831126216849,10.0147668047015,10.0147668047015,10.0555686139473,10.0555686139473,10.1110579317123,10.1110579317123,9.94741250992304,9.94741250992304,58.3442310090245,10.4052732551845,0,0,0,0,0,0,0,0,34.7644391978535,39.0326754534508,0,0,0,0,0,0,0,0,49.9999607393757,58.1581074177481,0,0,0,0,0,0,0,0,450.526783858671
0,0,9.91967348597722,9.91967348597722,9.96670014701273,9.96670014701272,10.0644392128928,10.0644392128928,10.060344965497,10.060344965497,10.1370697025438,10.1370697025438,10.037958444114,10.037958444114,10.0220050914921,10.0220050914921,9.87357320514244,9.87357320514244,9.95280010824279,9.95280010824279,9.94817820576026,9.94817820576026,9.91282095344274,9.91282095344274,10.2977969679347,10.2977969679347,9.96760758748124,9.96760758748124,10.1983814551964,10.1983814551964,58.7600291368715,10.4575728751622,0,0,0,0,0,0,0,0,35.2156766443674,39.5075411675263,0,0,0,0,0,0,0,0,49.99996100692,58.6669784478544,0,0,0,0,0,0,0,0,454.475369252427
0,0,10.0754715999215,10.0754715999215,10.0009530324283,10.0009530324283,10.0285161616816,10.0285161616816,9.99645901776636,9.99645901776635,9.9354953451459,9.9354953451459,10.0683080415613,10.0683080415613,9.92691694648217,9.92691694648217,9.80273095030912,9.80273095030912,10.0165064001821,10.0165064001821,9.7640226096312,9.76402260963119,10.1310902093695,10.1310902093695,10.1048195040125,10.1048195040125,10.2026799486851,10.2026799486851,9.94739573167665,9.94739573167664,58.5855000238492,10.6120316771846,0,0,0,0,0,0,0,0,34.9897032321531,39.1348535290997,0,0,0,0,0,0,0,0,49.9999608724721,58.386669533392,0,0,0,0,0,0,0,0,452.64217236558
0,0,10.1067187825027,10.1067187825027,9.97656500180674,9.97656500180674,10.1555668781815,10.1555668781815,10.2918848685902,10.2918848685902,10.0485577138615,10.0485577138615,9.95049643569932,9.95049643569932,9.97750776267201,9.97750776267201,10.0795611972393,10.0795611972393,9.9445256164988,9.9445256164988,9.91270437769084,9.91270437769084,10.0154607289066,10.0154607289066,10.2004326014439,10.2004326014438,10.1050921474667,10.1050921474667,10.0094512492985,10.0094512492985,58.9888048464786,10.8285099349219,0,0,0,0,0,0,0,0,35.4021724012263,39.6099309353296,0,0,0,0,0,0,0,0,49.9999621258056,58.6175177445087,0,0,0,0,0,0,0,0,456.360421549453
0,0,10.0426449808326,10.0426449808326,10.1267854286064,10.1267854286064,9.92003112743808,9.92003112743808,10.0043370502851,10.0043370502851,10.0929840132265,10.0929840132265,10.1112778729991,10.1112778729991,10.0336577426316,10.0336577426316,10.0784233574962,10.0784233574962,9.95414905490103,9.95414905490103,9.95116097722928,9.95116097722928,10.086688859415,10.086688859415,10.0689033535651,10.0689033535651,10.1276790781254,10.1276790781254,10.0579083776825,10.0579083776825,58.9168159550077,10.5702458800421,0,0,0,0,0,0,0,0,35.3632160121172,39.6384201426772,0,0,0,0,0,0,0,0,49.9999620504125,58.7501156974759,0,0,0,0,0,0,0,0,455.860897336352
0,0,10.0005364453747,10.0005364453747,10.0588829166608,10.0588829166608,10.0202301289174,10.0202301289174,10.0549733387923,10.0549733387923,10.0345850711594,10.0345850711594,10.1905351831073,10.1905351831073,9.9842063437002,9.98420634370019,9.95816898101614,9.95816898101614,9.8835123396767,9.8835123396767,10.0291517996871,10.0291517996871,9.88437653781895,9.88437653781895,9.99380093436357,9.99380093436357,10.0275021643443,10.0275021643443,9.90299969233164,9.90299969233164,58.5783264045503,10.6576612138221,0,0,0,0,0,0,0,0,34.9818576878858,39.5152582692092,0,0,0,0,0,0,0,0,49.9999620028221,57.8728757770681,0,0,0,0,0,0,0,0,452.573758552209
0,0,9.8963774919028,9.8963774919028,9.95096726213735,9.95096726213735,10.0772407518754,10.0772407518754,9.95515519337223,9.95515519337223,9.90759321219182,9.90759321219182,10.0099441294056,10.0099441294056,10.0615674320967,10.0615674320967,9.83070871302703,9.83070871302703,10.0360801132868,10.0360801132868,9.8105203086413,9.8105203086413,9.91150280176932,9.91150280176932,10.0087023142591,10.0087023142591,10.01560028793,10.01560028793,10.0237422679481,10.0237422679481,58.3080060852821,10.4576188479054,0,0,0,0,0,0,0,0,34.7185474997342,39.1158753348494,0,0,0,0,0,0,0,0,49.9999607220609,57.9157198787196,0,0,0,0,0,0,0,0,450.152427182115
0,0,10.2881605788785,10.2881605788785,10.006341216264,10.006341216264,9.98055524983106,9.98055524983106,10.0807421964908,10.0807421964908,9.93486390869453,9.93486390869453,9.97538798315814,9.97538798315814,9.90696180992339,9.90696180992339,9.9078755808517,9.9078755808517,10.0648320186239,10.0648320186239,10.0950461754125,10.0950461754125,10.074256919536,10.074256919536,9.98876666970442,9.98876666970442,9.83079416295364,9.83079416295364,9.90097139690962,9.90097139690962,58.5975752828341,10.889876815258,0,0,0,0,0,0,0,0,34.9545774171891,39.1909929542326,0,0,0,0,0,0,0,0,49.9999624594304,57.9153640058352,0,0,0,0,0,0,0,0,452.527830066171
0,0,10.0073747129706,10.0073747129706,10.0412910088902,10.0412910088902,10.0866966911514,10.0866966911514,9.92114410989951,9.92114410989951,10.142772218967,10.142772218967,10.0870840640686,10.0870840640686,10.0155216507116,10.0155216507116,10.0442449659027,10.0442449659027,9.99059937014118,9.99059937014118,9.91661630542687,9.91661630542687,9.9737873748515,9.97378737485149,10.0419931616093,10.0419931616093,9.87700963503526,9.87700963503526,9.94337937530935,9.94337937530934,58.6094452113801,10.6210166789672,0,0,0,0,0,0,0,0,35.021595157926,39.5928292836379,0,0,0,0,0,0,0,0,49.9999622566952,57.9154412471524,0,0,0,0,0,0,0,0,452.897688339853
0,0,9.88875039618047,9.88875039618047,10.2237901105139,10.2237901105139,10.0384937265021,10.0384937265021,9.99789057468365,9.99789057468364,9.83400463866541,9.83400463866541,9.99634834090572,9.99634834090572,9.99324492984759,9.99324492984759,9.90361523380906,9.90361523380906,9.97599207605971,9.97599207605971,9.98813283366937,9.98813283366937,10.0646656964455,10.0646656964455,10.0659993339341,10.0659993339341,9.89830295170279,9.89830295170278,9.99059290391346,9.99059290391346,58.5052067237486,10.6611319003186,0,0,0,0,0,0,0,0,34.8988803340404,39.1258813528815,0,0,0,0,0,0,0,0,49.9999616684216,58.1175745615963,0,0,0,0,0,0,0,0,451.862400779133
0,0,10.0009673032555,10.0009673032555,10.1148404648456,10.1148404648456,10.0598700851931,10.0598700851931,9.88225973961547,9.88225973961547,9.76287287031925,9.76287287031924,10.0786423294015,10.0786423294015,9.77454146567615,9.77454146567615,10.0306053057448,10.0306053057448,10.1907689483386,10.1907689483386,10.0282284430108,10.0282284430108,9.96271964929913,9.96271964929913,10.0239163910272,10.0239163910272,9.98172392515691,9.9817239251569,10.0202852682872,10.0202852682872,58.5352084662936,10.6146519789177,0,0,0,0,0,0,0,0,34.934999439356,39.0302729927643,0,0,0,0,0,0,0,0,49.9999617424697,58.3564914497372,0,0,0,0,0,0,0,0,452.164048598869
