Pd_bus1,Qd_bus1,Pd_bus2,Qd_bus2,Pd_bus3,Qd_bus3,Pd_bus4,Qd_bus4,Pd_bus5,Qd_bus5,Pd_bus6,Qd_bus6,Pd_bus7,Qd_bus7,Pd_bus8,Qd_bus8,Pd_bus9,Qd_bus9,Pd_bus10,Qd_bus10,Pd_bus11,Qd_bus11,Pd_bus12,Qd_bus12,Pd_bus13,Qd_bus13,Pd_bus14,Qd_bus14,Pd_bus15,Qd_bus15,Pd_bus16,Qd_bus16,Pd_bus17,Qd_bus17,Pd_bus18,Qd_bus18,Pd_bus19,Qd_bus19,Pd_bus20,Qd_bus20,Pg_bus1,Qg_bus1,Pg_bus2,Qg_bus2,Pg_bus3,Qg_bus3,Pg_bus4,Qg_bus4,Pg_bus5,Qg_bus5,Pg_bus6,Qg_bus6,Pg_bus7,Qg_bus7,Pg_bus8,Qg_bus8,Pg_bus9,Qg_bus9,Pg_bus10,Qg_bus10,Pg_bus11,Qg_bus11,Pg_bus12,Qg_bus12,Pg_bus13,Qg_bus13,Pg_bus14,Qg_bus14,Pg_bus15,Qg_bus15,Pg_bus16,Qg_bus16,Pg_bus17,Qg_bus17,Pg_bus18,Qg_bus18,Pg_bus19,Qg_bus19,Pg_bus20,Qg_bus20,Objective
0,0,10.096723215763,10.096723215763,10.1075986463473,10.1075986463473,10.0437390252379,10.0437390252379,9.9103905903385,9.9103905903385,9.95767859683136,9.95767859683135,9.88025525228326,9.88025525228326,10.1017388589146,10.1017388589146,10.0276601628618,10.0276601628618,10.0855179935677,10.0855179935677,9.95085000402281,9.9508500040228,10.1944389637001,10.1944389637,10.191692224918,10.191692224918,9.99761666497207,9.99761666497207,9.89893986449393,9.89893986449393,9.94190941197328,9.94190941197327,10.0114169326398,10.0114169326398,10.0040449389541,10.0040449389541,9.94389889855397,9.94389889855396,10.0405950915069,10.0405950915069,65.1332705781979,9.94172680620851,0,0,0,0,0,0,0,0,42.4896319213763,37.5338901302807,0,0,0,0,0,0,0,0,49.9999461589235,43.6587325505791,0,0,0,0,0,0,0,0,39.0483304027603,60.081377366032,0,0,0,0,0,0,0,0,653.312914826869
0,0,9.88181451771152,9.88181451771152,9.98150971705369,9.98150971705369,10.0035213144109,10.0035213144109,10.1100383188839,10.1100383188839,9.92986707016888,9.92986707016888,10.0191800015252,10.0191800015252,10.0373804791938,10.0373804791938,9.7966532440582,9.7966532440582,10.0503977280549,10.0503977280549,9.91415005906513,9.91415005906513,9.97736831481336,9.97736831481336,10.2578695629604,10.2578695629604,10.1639076052073,10.1639076052073,10.0927010895905,10.0927010895905,9.99404127741123,9.99404127741123,9.92422782509171,9.92422782509171,10.0498353966413,10.0498353966413,9.98751911574563,9.98751911574563,9.8785332356277,9.8785332356277,64.9734054839612,9.71160476496878,0,0,0,0,0,0,0,0,42.3615756986369,37.5166670916727,0,0,0,0,0,0,0,0,49.9999445792138,43.4741160384993,0,0,0,0,0,0,0,0,39.0004159407246,60.1785905300531,0,0,0,0,0,0,0,0,651.639733549154
0,0,9.92199396590055,9.92199396590055,10.1208640472857,10.1208640472857,9.96358617390653,9.96358617390653,10.0764569191381,10.0764569191381,9.95698618817818,9.95698618817818,10.0140909329871,10.0140909329871,10.0255053909137,10.0255053909137,9.97789150184376,9.97789150184376,10.2245814671104,10.2245814671104,10.0900406557251,10.0900406557251,10.1296271584361,10.1296271584361,10.2197546382655,10.2197546382655,10.0487715015355,10.0487715015355,10.1145318201494,10.1145318201494,9.87281736566854,9.87281736566854,9.91415928443695,9.91415928443695,9.74310600403594,9.74310600403593,9.92973148181011,9.92973148181011,9.96489840533773,9.96489840533773,65.0867388051118,9.8165851588276,0,0,0,0,0,0,0,0,42.4682515220663,37.7966081453002,0,0,0,0,0,0,0,0,49.9999451793455,43.8690600768377,0,0,0,0,0,0,0,0,39.0017507738084,59.5597312601353,0,0,0,0,0,0,0,0,652.715307341118
0,0,10.1214703955513,10.1214703955513,9.92466499697298,9.92466499697298,9.93412481414796,9.93412481414796,10.0197978000992,10.0197978000992,9.92503770642784,9.92503770642784,10.0660702646653,10.0660702646653,9.97525022110116,9.97525022110116,10.147085769842,10.147085769842,10.0841022682423,10.0841022682423,9.93871196391172,9.93871196391172,10.0904723284779,10.0904723284779,10.107762570706,10.107762570706,10.1039567788016,10.1039567788016,9.78370840319241,9.78370840319241,9.95863146031246,9.95863146031246,9.81105274581456,9.81105274581456,10.1778182857197,10.1778182857197,10.0458694482607,10.0458694482607,9.9846666078032,9.9846666078032,65.0497898290329,9.79351405631666,0,0,0,0,0,0,0,0,42.4236249660649,37.605038326594,0,0,0,0,0,0,0,0,49.9999456075996,43.5457742757719,0,0,0,0,0,0,0,0,39.0107216445186,60.0756720657714,0,0,0,0,0,0,0,0,652.369363046622
0,0,9.93991175087487,9.93991175087487,9.94545565972435,9.94545565972435,10.0881876462139,10.0881876462139,10.0415663719644,10.0415663719644,10.1374417446572,10.1374417446572,10.0025490404074,10.0025490404074,9.7796386128002,9.7796386128002,10.1085569728739,10.1085569728739,10.1123577683174,10.1123577683174,10.0231568779053,10.0231568779053,10.0702055509332,10.0702055509332,10.009318568275,10.009318568275,10.0188045670518,10.0188045670518,9.99850265746526,9.99850265746526,9.87384148720171,9.87384148720171,9.93132289131628,9.93132289131628,9.77631595251022,9.77631595251022,10.0507821702597,10.0507821702597,9.94863818583926,9.94863818583926,64.9088740026509,9.76778647881253,0,0,0,0,0,0,0,0,42.2746268548327,37.7617256540684,0,0,0,0,0,0,0,0,49.9999421181183,43.3559154019191,0,0,0,0,0,0,0,0,38.8854452912457,59.5727371434185,0,0,0,0,0,0,0,0,650.223577621896
0,0,10.0804108219401,10.0804108219401,9.92353282033665,9.92353282033665,9.98113054593807,9.98113054593807,10.0612766777795,10.0612766777795,9.8602453806607,9.8602453806607,9.86472128756288,9.86472128756288,9.92998645933036,9.92998645933036,9.8455791044786,9.8455791044786,10.1613770130946,10.1613770130946,10.0829055428791,10.0829055428791,10.0308807575557,10.0308807575557,10.118561449216,10.118561449216,10.0728625771826,10.0728625771826,9.92259002168066,9.92259002168066,10.2017827605236,10.2017827605236,10.0197482039858,10.0197482039858,10.0606976331283,10.0606976331283,10.1124756878784,10.1124756878784,9.91721010395873,9.91721010395873,65.0584878204224,9.80825995585866,0,0,0,0,0,0,0,0,42.4334281272536,37.1858370142756,0,0,0,0,0,0,0,0,49.9999474207263,43.6413638536246,0,0,0,0,0,0,0,0,39.0799654083107,60.5581690136902,0,0,0,0,0,0,0,0,652.86680473855
0,0,9.9116771511225,9.9116771511225,10.0068621086953,10.0068621086953,10.0968759605077,10.0968759605077,9.91851885942935,9.91851885942935,10.0134324163309,10.0134324163309,9.98497474323228,9.98497474323228,9.90424355647533,9.90424355647533,9.9238683925823,9.9238683925823,9.97464455585554,9.97464455585554,10.0929507285111,10.0929507285111,9.9731256370539,9.9731256370539,10.0161580868481,10.0161580868481,10.0658035639185,10.0658035639185,9.99236197021086,9.99236197021086,10.1148241334328,10.1148241334328,10.1113783094989,10.1113783094989,9.91512302426984,9.91512302426984,10.0089296028321,10.0089296028321,9.97485015473248,9.97485015473247,64.9555155775078,9.72658319793448,0,0,0,0,0,0,0,0,42.3342723005451,37.4392039548931,0,0,0,0,0,0,0,0,49.9999443870864,43.3537229559705,0,0,0,0,0,0,0,0,38.9919727865889,60.2914647704413,0,0,0,0,0,0,0,0,651.368142919192
0,0,9.90506698841586,9.90506698841586,10.0789792764698,10.0789792764698,10.0107435481448,10.0107435481448,9.96430256285484,9.96430256285484,9.95363519002609,9.95363519002608,10.1556720150975,10.1556720150975,9.91217004470933,9.91217004470932,9.8970779982631,9.8970779982631,10.0069457521079,10.0069457521079,10.1684777927656,10.1684777927656,9.92216224472773,9.92216224472772,10.034121762011,10.034121762011,10.07874760063,10.07874760063,9.95327123486703,9.95327123486703,10.1088950528389,10.1088950528388,9.97064933866821,9.97064933866821,10.0953260147002,10.0953260147002,10.0465243431957,10.0465243431957,10.0258249771685,10.0258249771685,65.0712354537617,9.73552247322912,0,0,0,0,0,0,0,0,42.4651553986082,37.5269101049593,0,0,0,0,0,0,0,0,49.9999472311365,43.4653576478152,0,0,0,0,0,0,0,0,39.0696002167193,60.481352007125,0,0,0,0,0,0,0,0,653.027005692762
0,0,10.0698082461778,10.0698082461778,9.95423629193014,9.95423629193014,9.89017705524521,9.89017705524521,9.79526681017156,9.79526681017156,10.0325214156534,10.0325214156534,10.0470343979644,10.0470343979644,9.82194139557489,9.82194139557489,10.0152941033148,10.0152941033148,9.93998300552437,9.93998300552437,10.0317485300631,10.0317485300631,9.83202918061981,9.83202918061981,10.0619713174346,10.0619713174346,9.97444871418567,9.97444871418566,10.2084596259829,10.2084596259829,9.87501152208493,9.87501152208492,9.94648590325271,9.94648590325271,9.93120528597619,9.93120528597619,10.1468117896485,10.1468117896485,10.15423152038,10.15423152038,64.8500072907182,9.62778856375669,0,0,0,0,0,0,0,0,42.2227447783776,37.2399922666307,0,0,0,0,0,0,0,0,49.9999440988673,43.2001344340706,0,0,0,0,0,0,0,0,38.9502432351148,60.4900257866265,0,0,0,0,0,0,0,0,650.067860330062
0,0,10.0402388635036,10.0402388635036,10.214581357952,10.214581357952,10.0273263228444,10.0273263228444,10.0166316327342,10.0166316327342,9.80808935263517,9.80808935263516,9.7676029109105,9.7676029109105,10.1401760402986,10.1401760402986,10.2043365739042,10.2043365739042,10.036054748428,10.036054748428,9.97282935665539,9.97282935665538,9.95210982473719,9.95210982473719,10.1138367264265,10.1138367264265,10.1956884488908,10.1956884488908,10.1163979555384,10.1163979555383,10.1476544560545,10.1476544560545,10.075643851975,10.075643851975,9.78494206477089,9.78494206477089,9.86625829742714,9.86625829742714,10.1577849324423,10.1577849324423,65.2313631563089,10.0182359714441,0,0,0,0,0,0,0,0,42.5906271469454,37.4405687435109,0,0,0,0,0,0,0,0,49.9999488469733,43.7346584974795,0,0,0,0,0,0,0,0,39.136388930769,60.3949873978986,0,0,0,0,0,0,0,0,654.80102911131
