Pd_bus1,Qd_bus1,Pd_bus2,Qd_bus2,Pd_bus3,Qd_bus3,Pd_bus4,Qd_bus4,Pd_bus5,Qd_bus5,Pd_bus6,Qd_bus6,Pd_bus7,Qd_bus7,Pd_bus8,Qd_bus8,Pd_bus9,Qd_bus9,Pd_bus10,Qd_bus10,Pd_bus11,Qd_bus11,Pd_bus12,Qd_bus12,Pd_bus13,Qd_bus13,Pd_bus14,Qd_bus14,Pd_bus15,Qd_bus15,Pd_bus16,Qd_bus16,Pd_bus17,Qd_bus17,Pd_bus18,Qd_bus18,Pd_bus19,Qd_bus19,Pd_bus20,Qd_bus20,Pd_bus21,Qd_bus21,Pd_bus22,Qd_bus22,Pd_bus23,Qd_bus23,Pd_bus24,Qd_bus24,Pd_bus25,Qd_bus25,Pg_bus1,Qg_bus1,Pg_bus2,Qg_bus2,Pg_bus3,Qg_bus3,Pg_bus4,Qg_bus4,Pg_bus5,Qg_bus5,Pg_bus6,Qg_bus6,Pg_bus7,Qg_bus7,Pg_bus8,Qg_bus8,Pg_bus9,Qg_bus9,Pg_bus10,Qg_bus10,Pg_bus11,Qg_bus11,Pg_bus12,Qg_bus12,Pg_bus13,Qg_bus13,Pg_bus14,Qg_bus14,Pg_bus15,Qg_bus15,Pg_bus16,Qg_bus16,Pg_bus17,Qg_bus17,Pg_bus18,Qg_bus18,Pg_bus19,Qg_bus19,Pg_bus20,Qg_bus20,Pg_bus21,Qg_bus21,Pg_bus22,Qg_bus22,Pg_bus23,Qg_bus23,Pg_bus24,Qg_bus24,Pg_bus25,Qg_bus25,Objective
0,0,10.4436160788148,10.4436160788148,10.4979932317363,10.4979932317363,10.1786951261896,10.1786951261896,9.51195295169252,9.51195295169252,9.74839298415678,9.74839298415678,9.3612762614163,9.3612762614163,10.468694294573,10.468694294573,10.0983008143088,10.0983008143088,10.3875899678387,10.3875899678387,9.71425002011403,9.71425002011403,10.9321948185002,10.9321948185002,10.91846112459,10.91846112459,9.94808332486038,9.94808332486038,9.45469932246968,9.45469932246968,9.66954705986638,9.66954705986637,10.0170846631988,10.0170846631988,9.98022469477047,9.98022469477046,9.67949449276983,9.67949449276983,10.1629754575345,10.1629754575345,9.80547107710474,9.80547107710474,9.36907258855759,9.36907258855759,9.86754858526846,9.86754858526846,9.97760657205439,9.97760657205439,10.5101915944195,10.5101915944195,65.1551381403047,10.5102856852456,0,0,0,0,0,0,0,0,42.3851334982819,36.1728326321504,0,0,0,0,0,0,0,0,49.9999966265395,42.7254086591557,0,0,0,0,0,0,0,0,38.9377057065101,39.6565169131626,0,0,0,0,0,0,0,0,51.1099181017444,58.0075352698578,0,0,0,0,0,0,0,0,833.949862113697
0,0,10.0559000076259,10.0559000076259,10.1469023959689,10.1469023959688,8.94326622029102,8.94326622029102,10.2119886402747,10.2119886402747,9.53075029532567,9.53075029532567,9.84684157406681,9.84684157406681,11.2493478148021,11.2493478148021,10.7795380260363,10.7795380260363,10.4235054479525,10.4235054479525,9.93020638705617,9.93020638705617,9.58113912545854,9.58113912545854,10.2091769832063,10.2091769832063,9.89759557872817,9.89759557872817,9.35266617813853,9.35266617813853,9.99910156702725,9.99910156702725,9.56996982950277,9.56996982950277,10.5643202364286,10.5643202364286,9.77793086953268,9.77793086953267,10.3422845956906,10.3422845956906,9.74493094089092,9.74493094089092,10.0304546649353,10.0304546649353,10.0875269545686,10.0875269545686,9.84945750921882,9.84945750921882,11.082907335552,11.082907335552,65.0977613129727,9.30133039070704,0,0,0,0,0,0,0,0,42.5670141045262,37.2263750037088,0,0,0,0,0,0,0,0,49.9999957965988,41.8065433235448,0,0,0,0,0,0,0,0,39.1531913000944,39.815566191185,0,0,0,0,0,0,0,0,51.5517755970025,60.2480891221981,0,0,0,0,0,0,0,0,838.594707599852
0,0,10.6081357921805,10.6081357921805,11.0587731913277,11.0587731913277,10.2038575076777,10.2038575076777,10.5326591007472,10.5326591007472,9.3240868283427,9.32408682834269,9.53079642218475,9.53079642218475,8.67553002017968,8.67553002017968,9.60865740905054,9.60865740905054,9.78449202668864,9.78449202668864,9.64170922801935,9.64170922801935,10.5673519777563,10.5673519777563,9.58332498486489,9.58332498486489,9.63062407073979,9.63062407073979,10.0589890004959,10.0589890004959,9.58518853213921,9.5851885321392,10.2903513233263,10.2903513233263,9.8362511055058,9.8362511055058,10.6954288492102,10.6954288492102,10.3805113412117,10.3805113412117,9.65355981955859,9.65355981955859,10.4123616423897,10.4123616423897,10.4988128535299,10.4988128535299,10.4797838940082,10.4797838940082,8.87854201596206,8.87854201596206,64.8389959835904,11.8006828002601,0,0,0,0,0,0,0,0,41.7866636028929,34.792071284428,0,0,0,0,0,0,0,0,49.9999962657959,39.4537581609032,0,0,0,0,0,0,0,0,38.7271004805232,40.5283175626413,0,0,0,0,0,0,0,0,50.9979887252562,59.2154554072436,0,0,0,0,0,0,0,0,827.524610469511
0,0,9.01526372907281,9.01526372907281,10.8490914285986,10.8490914285986,10.1893472413037,10.1893472413037,9.88333303901599,9.88333303901599,9.43656600680839,9.43656600680839,9.65955875437435,9.65955875437435,9.68727829862174,9.68727829862174,10.4009382310694,10.4009382310694,10.1678318598219,10.1678318598219,10.647208723286,10.647208723286,9.97274520203691,9.97274520203691,8.85819306400101,8.85819306400101,10.5027848643696,10.5027848643696,10.5217888415871,10.5217888415871,10.0757843895266,10.0757843895266,10.3110277546662,10.3110277546662,10.0065928413752,10.0065928413752,10.0540228352588,10.0540228352588,9.9525132873263,9.9525132873263,9.32920743600854,9.32920743600854,9.61661445658139,9.61661445658139,8.84157976255109,8.84157976255108,10.2139108512986,10.2139108512986,9.70319092919631,9.7031909291963,64.2047052369657,9.68968734797638,0,0,0,0,0,0,0,0,41.5043141408242,35.8811421743387,0,0,0,0,0,0,0,0,49.9999970714064,41.9620147142276,0,0,0,0,0,0,0,0,38.4794888551726,40.5347804291958,0,0,0,0,0,0,0,0,50.3814929165675,55.608278514517,0,0,0,0,0,0,0,0,818.000093051702
0,0,10.3620541097005,10.3620541097005,9.57766410168327,9.57766410168326,9.86565272969036,9.86565272969036,10.2663833888976,10.2663833888976,9.26122690330349,9.26122690330349,9.28360643781439,9.28360643781439,9.6099322966518,9.6099322966518,9.18789552239299,9.18789552239299,10.7668850654729,10.7668850654729,10.3745277143955,10.3745277143955,10.1144037877783,10.1144037877783,10.5528072460798,10.5528072460798,10.3243128859131,10.3243128859131,9.5729501084033,9.5729501084033,10.968913802618,10.968913802618,10.058741019929,10.058741019929,10.2634881656417,10.2634881656417,10.5223784393919,10.5223784393919,9.54605051979363,9.54605051979363,9.5653949123198,9.5653949123198,9.51838575561248,9.51838575561248,9.99431054347672,9.99431054347671,10.4443798025383,10.4443798025383,9.55259429714675,9.55259429714675,64.6097111670722,9.85857850685431,0,0,0,0,0,0,0,0,41.9047991081437,34.5918250621827,0,0,0,0,0,0,0,0,49.9999965489368,42.5600773252504,0,0,0,0,0,0,0,0,38.9310900876968,41.6832731744293,0,0,0,0,0,0,0,0,51.0699767563305,57.5205981770005,0,0,0,0,0,0,0,0,828.707461931209
0,0,9.8848737161614,9.88487371616139,9.48121778237666,9.48121778237666,9.57934196291152,9.57934196291151,9.8332227792777,9.8332227792777,10.4247536425553,10.4247536425553,9.8256281852695,9.8256281852695,10.0407904342407,10.0407904342407,10.2890178195923,10.2890178195923,9.92180985105432,9.92180985105432,10.534120667164,10.534120667164,10.5168915474943,10.5168915474943,9.53561512134918,9.53561512134918,10.0046480141606,10.0046480141606,9.83425077366238,9.83425077366237,9.1685632393872,9.16856323938719,9.4853349420793,9.4853349420793,10.3548963823489,10.3548963823489,10.013717740724,10.013717740724,9.78151281427421,9.78151281427421,9.72817595013043,9.72817595013042,10.7383600754875,10.7383600754875,9.52085022354663,9.52085022354662,9.44538999131552,9.44538999131551,9.99472876053941,9.99472876053941,64.135322959184,8.88470852041364,0,0,0,0,0,0,0,0,41.551957839073,36.8061142807311,0,0,0,0,0,0,0,0,49.9999966077995,41.89902329945,0,0,0,0,0,0,0,0,38.4617980141399,38.7795864994533,0,0,0,0,0,0,0,0,50.5292519511181,57.4991905141453,0,0,0,0,0,0,0,0,818.715614848232
0,0,9.57081122363863,9.57081122363862,10.1306088100548,10.1306088100548,10.3537380031501,10.3537380031501,9.72635617433515,9.72635617433515,10.5044752641942,10.5044752641942,9.81324669334106,9.81324669334106,10.436630073501,10.436630073501,10.1926217159787,10.1926217159787,10.0891248858423,10.0891248858423,9.12673937800117,9.12673937800117,10.3090412308888,10.3090412308888,9.73118145965069,9.73118145965069,9.41088527622604,9.41088527622604,8.93633405085781,8.93633405085781,10.1226070782668,10.1226070782668,10.1951719898219,10.1951719898219,9.06970697787446,9.06970697787445,10.0364705165739,10.0364705165739,9.65991502762185,9.65991502762185,10.1187426503156,10.1187426503155,9.12014590309908,9.12014590309907,10.2698565871728,10.2698565871728,9.83224357092833,9.83224357092833,11.0022981299146,11.0022981299146,64.1989473418671,9.64581388602697,0,0,0,0,0,0,0,0,41.4918691609394,37.5981167388193,0,0,0,0,0,0,0,0,49.9999702388788,39.2762597426848,0,0,0,0,0,0,0,0,38.3577295539102,38.4962592082151,0,0,0,0,0,0,0,0,50.4730466010723,58.6871091344998,0,0,0,0,0,0,0,0,817.757286308298
0,0,9.69242951626354,9.69242951626354,9.61602642988095,9.61602642988095,10.6940589482423,10.6940589482423,10.7311576019001,10.7311576019001,9.75383047505107,9.75383047505107,10.1611943175179,10.1611943175179,11.03290678976,11.03290678976,10.0966316142219,10.0966316142219,10.0431581636709,10.0431581636709,9.00044676317583,9.00044676317583,8.79801455455252,8.79801455455252,10.6608802014929,10.6608802014929,10.9816828695212,10.9816828695212,10.1402737421399,10.1402737421399,9.82414678327692,9.82414678327692,9.72054912368595,9.72054912368595,10.5291836321324,10.5291836321324,10.9384422444538,10.9384422444538,10.5419897776918,10.5419897776918,10.6982722802725,10.6982722802725,10.3382192598751,10.3382192598751,8.88471032385445,8.88471032385445,9.29129148713569,9.29129148713569,10.7489246622116,10.7489246622116,65.6339205631785,9.99570296847877,0,0,0,0,0,0,0,0,43.0951280228413,38.1306225619326,0,0,0,0,0,0,0,0,49.9999967754168,40.771574110288,0,0,0,0,0,0,0,0,39.4558988245765,41.8790669584519,0,0,0,0,0,0,0,0,51.896534873741,59.5236361899897,0,0,0,0,0,0,0,0,847.702143258178
0,0,9.36183042072079,9.36183042072079,8.92094711958797,8.92094711958797,10.5141619567858,10.5141619567858,9.43500784480504,9.43500784480504,9.60155631084243,9.60155631084243,10.0838340235075,10.0838340235075,10.2878430697365,10.2878430697365,10.5652896585615,10.5652896585615,9.74706254961519,9.74706254961518,10.0966516890109,10.0966516890109,9.6083674298861,9.6083674298861,9.84350073506363,9.84350073506363,10.3321960644639,10.3321960644639,10.3117248274849,10.3117248274849,10.695348512719,10.695348512719,10.1997922205701,10.1997922205701,10.1200254574605,10.1200254574605,9.37786602571222,9.37786602571222,9.77400054121396,9.77400054121396,9.75089102880129,9.75089102880128,9.57410476721369,9.57410476721369,11.4989848396736,11.4989848396736,9.84803793740621,9.84803793740621,11.0019072759822,11.0019072759822,64.6654980748753,8.27865229872002,0,0,0,0,0,0,0,0,42.2988806675997,36.4084680676297,0,0,0,0,0,0,0,0,49.9999963209757,41.3580605118937,0,0,0,0,0,0,0,0,39.2661261777841,41.600027755407,0,0,0,0,0,0,0,0,51.7095241631755,60.7990124852954,0,0,0,0,0,0,0,0,836.873727107859
0,0,10.3873579996076,10.3873579996076,10.0147651621413,10.0147651621413,10.1525808084081,10.1525808084081,9.99229508883177,9.99229508883177,9.68747672572949,9.68747672572949,10.3515402078065,10.3515402078065,9.64458473241083,9.64458473241083,9.02365475154559,9.02365475154558,10.0925320009106,10.0925320009106,8.83011304815598,8.83011304815598,10.6654510468473,10.6654510468473,10.5340975200627,10.5340975200627,11.0233997434256,11.0233997434256,9.74697865838323,9.74697865838323,8.64219342541694,8.64219342541694,10.5435939125136,10.5435939125136,9.89282500903372,9.89282500903372,10.7878343909077,10.7878343909077,11.469424342951,11.469424342951,10.2527885693074,10.2527885693074,9.7624821784966,9.7624821784966,9.89753881336004,9.89753881336004,10.4078059861963,10.4078059861963,9.732628082494,9.732628082494,65.2063047415619,10.271652531808,0,0,0,0,0,0,0,0,42.5037497917034,35.9869963419213,0,0,0,0,0,0,0,0,49.9999964431218,40.759094391778,0,0,0,0,0,0,0,0,39.258598045326,41.3815522790114,0,0,0,0,0,0,0,0,51.7479256729374,60.5190303957902,0,0,0,0,0,0,0,0,840.601567950178
0,0,10.0873036445329,10.0873036445329,11.0121630072192,11.0121630072192,10.5354607373333,10.5354607373333,10.0572562464925,10.0572562464925,9.59941541021566,9.59941541021566,10.223224904163,10.223224904163,10.6439271430321,10.6439271430321,9.61015563719042,9.61015563719042,10.0316852514255,10.0316852514255,10.4749200661324,10.4749200661324,10.5663893649954,10.5663893649954,10.1782887131582,10.1782887131582,10.4021167874811,10.4021167874811,9.78074527450516,9.78074527450516,9.7658048861464,9.76580488614639,10.4434442970748,10.4434442970748,10.3545167678256,10.3545167678256,10.6483953906268,10.6483953906268,10.2995418884124,10.2995418884124,10.0132459081265,10.0132459081265,10.0126822268735,10.0126822268735,10.3044145833039,10.3044145833039,10.1111506445872,10.1111506445872,10.2848666939617,10.2848666939617,66.5236316097122,11.0518214884183,0,0,0,0,0,0,0,0,43.8782851072415,37.2659643628029,0,0,0,0,0,0,0,0,49.999996971875,42.7622864033266,0,0,0,0,0,0,0,0,39.875853825312,41.4866268211771,0,0,0,0,0,0,0,0,52.4475847213639,60.5253349200523,0,0,0,0,0,0,0,0,861.813704887926
0,0,10.9626759155365,10.9626759155365,9.93103171850098,9.93103171850098,9.80084490508071,9.8008449050807,9.42756169838351,9.4275616983835,10.1557589984357,10.1557589984357,9.43188268909475,9.43188268909475,9.97900467181787,9.97900467181786,10.1475108217216,10.1475108217216,9.52499846165822,9.52499846165821,10.2236368512344,10.2236368512344,9.491887459514,9.491887459514,9.76483631068676,9.76483631068675,10.3962037593771,10.3962037593771,9.78577596686114,9.78577596686114,9.54796606095911,9.54796606095911,10.0597206470281,10.0597206470281,10.3178371604835,10.3178371604835,9.16354356513514,9.16354356513514,10.1904005664341,10.1904005664341,9.06260154320651,9.0626015432065,9.56751400884661,9.56751400884661,10.0535115712955,10.0535115712954,10.0880014396498,10.0880014396498,10.1287113397406,10.1287113397406,64.1077558999648,10.3068764307698,0,0,0,0,0,0,0,0,41.2079489323208,35.80602062042,0,0,0,0,0,0,0,0,49.9999944298492,40.0267735721141,0,0,0,0,0,0,0,0,38.2735765656782,39.4525712592604,0,0,0,0,0,0,0,0,50.2543410053741,57.1990199197633,0,0,0,0,0,0,0,0,814.094826322999
0,0,11.4508028943927,11.4508028943927,10.0417060813201,10.0417060813201,9.9127762491553,9.9127762491553,10.413710982454,10.413710982454,9.68431954347267,9.68431954347267,9.88693991579069,9.88693991579069,9.54480904961695,9.54480904961695,9.54937790425849,9.54937790425849,10.3341600931195,10.3341600931195,10.4852308770627,10.4852308770627,10.38128459768,10.38128459768,9.95383334852209,9.95383334852209,9.1639708147682,9.1639708147682,9.51485698454809,9.51485698454809,9.73998399712494,9.73998399712494,10.0468735648529,10.0468735648529,10.2164550444509,10.2164550444509,10.443483455757,10.443483455757,9.61572054949757,9.61572054949756,10.7238610948351,10.7238610948351,10.4454203203428,10.4454203203428,10.0876082535581,10.0876082535581,10.2312248295133,10.2312248295133,9.96299685070589,9.96299685070588,65.5133517311474,11.3999953704041,0,0,0,0,0,0,0,0,42.6098140775568,35.9650146030905,0,0,0,0,0,0,0,0,49.9999960669891,40.96738134489,0,0,0,0,0,0,0,0,39.1183963275446,39.7267456619356,0,0,0,0,0,0,0,0,51.5504601946517,60.3738197063545,0,0,0,0,0,0,0,0,840.517935462151
