Pd_bus1,Qd_bus1,Pd_bus2,Qd_bus2,Pd_bus3,Qd_bus3,Pd_bus4,Qd_bus4,Pd_bus5,Qd_bus5,Pd_bus6,Qd_bus6,Pd_bus7,Qd_bus7,Pd_bus8,Qd_bus8,Pd_bus9,Qd_bus9,Pd_bus10,Qd_bus10,Pd_bus11,Qd_bus11,Pd_bus12,Qd_bus12,Pd_bus13,Qd_bus13,Pd_bus14,Qd_bus14,Pd_bus15,Qd_bus15,Pd_bus16,Qd_bus16,Pd_bus17,Qd_bus17,Pd_bus18,Qd_bus18,Pd_bus19,Qd_bus19,Pd_bus20,Qd_bus20,Pg_bus1,Qg_bus1,Pg_bus2,Qg_bus2,Pg_bus3,Qg_bus3,Pg_bus4,Qg_bus4,Pg_bus5,Qg_bus5,Pg_bus6,Qg_bus6,Pg_bus7,Qg_bus7,Pg_bus8,Qg_bus8,Pg_bus9,Qg_bus9,Pg_bus10,Qg_bus10,Pg_bus11,Qg_bus11,Pg_bus12,Qg_bus12,Pg_bus13,Qg_bus13,Pg_bus14,Qg_bus14,Pg_bus15,Qg_bus15,Pg_bus16,Qg_bus16,Pg_bus17,Qg_bus17,Pg_bus18,Qg_bus18,Pg_bus19,Qg_bus19,Pg_bus20,Qg_bus20,Objective
0,0,10.2701696472889,10.2701696472889,10.3027959390418,10.3027959390418,10.1112170757138,10.1112170757138,9.71117177101551,9.71117177101551,9.85303579049407,9.85303579049407,9.62076575684978,9.62076575684978,10.2852165767438,10.2852165767438,10.0629804885853,10.0629804885853,10.2365539807032,10.2365539807032,9.83255001206842,9.83255001206842,10.5633168911002,10.5633168911001,10.555076674754,10.555076674754,9.97284999491623,9.97284999491622,9.67681959348181,9.67681959348181,9.80572823591983,9.80572823591982,10.0142507979193,10.0142507979193,9.99213481686228,9.99213481686228,9.8116966956619,9.8116966956619,10.1017852745207,10.1017852745207,65.3160548529843,10.2096597423215,0,0,0,0,0,0,0,0,42.6379199276279,37.3733496501399,0,0,0,0,0,0,0,0,49.9999481124372,44.2503534398423,0,0,0,0,0,0,0,0,39.1170651513949,59.8127421706714,0,0,0,0,0,0,0,0,655.32034798751
0,0,9.62544355313455,9.62544355313455,9.92452915116107,9.92452915116107,9.99056394323263,9.99056394323263,10.3101149566517,10.3101149566517,9.76960121050664,9.76960121050663,10.0375400045755,10.0375400045755,10.0921414375813,10.0921414375813,9.36995973217461,9.36995973217461,10.1311931841648,10.1311931841648,9.7224501771954,9.7224501771954,9.91210494444008,9.91210494444008,10.7536086888813,10.7536086888813,10.4717228156218,10.4717228156218,10.2581032687715,10.2581032687715,9.9621238322337,9.9621238322337,9.75268347527513,9.75268347527512,10.1295061899238,10.1295061899238,9.9425573472369,9.9425573472369,9.61559970688312,9.61559970688312,64.8365921599025,9.5192281222416,0,0,0,0,0,0,0,0,42.2539253259202,37.3189028442159,0,0,0,0,0,0,0,0,49.9999433349709,43.698408957089,0,0,0,0,0,0,0,0,38.9734898939046,60.1060803393536,0,0,0,0,0,0,0,0,650.302087815219
0,0,9.74598189770166,9.74598189770166,10.3425921418572,10.3425921418572,9.87075852171961,9.8707585217196,10.2093707574144,10.2093707574144,9.85095856453455,9.85095856453455,10.0222727989612,10.0222727989612,10.0565161727412,10.0565161727412,9.9136745055313,9.91367450553129,10.6537444013312,10.6537444013312,10.2501219671754,10.2501219671754,10.3688814753083,10.3688814753083,10.6392639147966,10.6392639147966,10.1263145046066,10.1263145046066,10.3235954604483,10.3235954604483,9.59845209700562,9.59845209700562,9.72247785331085,9.72247785331085,9.20931801210781,9.20931801210781,9.76919444543032,9.76919444543032,9.87469521601318,9.87469521601318,65.1773168003996,9.83412350472717,0,0,0,0,0,0,0,0,42.5748577372511,38.1762677901692,0,0,0,0,0,0,0,0,49.9999474195889,44.8607743119409,0,0,0,0,0,0,0,0,38.9779514513856,58.2635887057068,0,0,0,0,0,0,0,0,653.539133231381
0,0,10.3444111866538,10.3444111866538,9.75399499091893,9.75399499091893,9.78237444244388,9.78237444244387,10.0393934002975,10.0393934002975,9.75511311928352,9.75511311928352,10.1782107939958,10.1782107939958,9.90575066330348,9.90575066330348,10.4212573095261,10.4212573095261,10.232306804727,10.232306804727,9.79613589173515,9.79613589173515,10.2514169854338,10.2514169854338,10.3032877121179,10.3032877121179,10.2918703364049,10.2918703364049,9.33112520957723,9.33112520957723,9.85589438093738,9.85589438093738,9.41315823744369,9.41315823744369,10.5134548571592,10.5134548571592,10.1176083447822,10.1176083447822,9.93399982340959,9.93399982340959,65.0655567106311,9.76496005765358,0,0,0,0,0,0,0,0,42.43987346367,37.585111687814,0,0,0,0,0,0,0,0,49.9999464239191,43.912622809837,0,0,0,0,0,0,0,0,39.0042530142299,59.7956856843219,0,0,0,0,0,0,0,0,652.487138776744
0,0,9.79973525262461,9.79973525262461,9.81636697917305,9.81636697917304,10.2445629386416,10.2445629386416,10.1046991158931,10.1046991158931,10.3923252339716,10.3923252339716,9.98764712122215,9.98764712122215,9.31891583840061,9.3189158384006,10.3056709186217,10.3056709186217,10.3170733049523,10.3170733049523,10.049470633716,10.049470633716,10.1906166527997,10.1906166527997,10.0079557048251,10.0079557048251,10.0364137011553,10.0364137011553,9.97550797239578,9.97550797239578,9.60152446160512,9.60152446160512,9.77396867394883,9.77396867394883,9.30894785753065,9.30894785753065,10.1323465107792,10.1323465107792,9.82591455751778,9.82591455751778,64.6430182560539,9.68788029242356,0,0,0,0,0,0,0,0,41.9932515390193,38.0481969803067,0,0,0,0,0,0,0,0,49.9999431419525,43.3488403484196,0,0,0,0,0,0,0,0,38.6294340703944,58.2907725469915,0,0,0,0,0,0,0,0,646.069825289419
0,0,10.2212324658203,10.2212324658203,9.75059846100996,9.75059846100996,9.92339163781422,9.92339163781422,10.1638300333386,10.1638300333386,9.5607361419821,9.56073614198209,9.57416386268864,9.57416386268864,9.76995937799108,9.76995937799108,9.51673731343579,9.51673731343579,10.4641310392837,10.4641310392837,10.2287166286373,10.2287166286373,10.072642272667,10.072642272667,10.3356843476479,10.3356843476479,10.1985877315479,10.1985877315479,9.74777006504198,9.74777006504198,10.5853482815708,10.5853482815708,10.0392446119574,10.0392446119574,10.162092899385,10.162092899385,10.3174270636351,10.3174270636351,9.73163031187618,9.73163031187618,65.0919199740884,9.80912413542213,0,0,0,0,0,0,0,0,42.4695951852607,36.3241669112884,0,0,0,0,0,0,0,0,49.9999532038085,44.2059173870556,0,0,0,0,0,0,0,0,39.212392319801,61.2421385858797,0,0,0,0,0,0,0,0,653.986409800513
0,0,9.71503145336749,9.71503145336749,10.000586326086,10.000586326086,10.270627881523,10.270627881523,9.73555657828805,9.73555657828805,10.0202972489927,10.0202972489927,9.93492422969684,9.93492422969684,9.692730669426,9.69273066942599,9.75160517774691,9.75160517774691,9.90393366756662,9.90393366756662,10.2588521855332,10.2588521855332,9.8993769111617,9.8993769111617,10.0284742605444,10.0284742605444,10.1774106917554,10.1774106917554,9.95708591063259,9.95708591063259,10.3244724002984,10.3244724002984,10.3141349284966,10.3141349284966,9.72536907280951,9.72536907280951,10.0067888084963,10.0067888084963,9.90455046419743,9.90455046419742,64.7826876049316,9.56413461502005,0,0,0,0,0,0,0,0,42.1717865207288,37.0882559270382,0,0,0,0,0,0,0,0,49.9999426834797,43.3361788370247,0,0,0,0,0,0,0,0,38.9479090000831,60.4423976407106,0,0,0,0,0,0,0,0,649.484590856903
0,0,9.69520096524758,9.69520096524758,10.2169378294093,10.2169378294093,10.0122306444344,10.0122306444344,9.87290768856452,9.87290768856452,9.84090557007826,9.84090557007825,10.4470160452925,10.4470160452925,9.71651013412797,9.71651013412797,9.67123399478931,9.67123399478931,10.0008372563236,10.0008372563236,10.4854333782968,10.4854333782968,9.74648673418318,9.74648673418317,10.0823652860329,10.0823652860329,10.2162428018901,10.2162428018901,9.83981370460109,9.83981370460109,10.3066851585165,10.3066851585165,9.89194801600464,9.89194801600464,10.2659780441006,10.2659780441006,10.1195730295872,10.1195730295872,10.0574749315054,10.0574749315054,65.1298752579508,9.59102236192551,0,0,0,0,0,0,0,0,42.5644864966242,37.3491892460685,0,0,0,0,0,0,0,0,49.9999522104753,43.6734006630142,0,0,0,0,0,0,0,0,39.1810051453472,61.0121977596642,0,0,0,0,0,0,0,0,654.462396440665
0,0,10.1894247385333,10.1894247385333,9.84270887579042,9.84270887579041,9.65053116573562,9.65053116573562,9.36580043051469,9.36580043051469,10.0775642469601,10.0775642469601,10.1211031938931,10.1211031938931,9.44582418672467,9.44582418672467,10.0258823099443,10.0258823099443,9.79994901657311,9.79994901657311,10.0752455901893,10.0752455901893,9.47608754185945,9.47608754185944,10.1659139523037,10.1659139523037,9.903346142557,9.903346142557,10.6053788779488,10.6053788779488,9.60503456625478,9.60503456625477,9.81945770975812,9.81945770975812,9.77361585792857,9.77361585792857,10.4204353689454,10.4204353689454,10.4426945611401,10.4426945611401,64.4665146915266,9.26857915692304,0,0,0,0,0,0,0,0,41.8379092227988,36.5004672540792,0,0,0,0,0,0,0,0,49.9999432872647,42.8642091823627,0,0,0,0,0,0,0,0,38.8229462174134,61.0441947826778,0,0,0,0,0,0,0,0,645.599723369692
0,0,10.1007165905108,10.1007165905107,10.623744073856,10.623744073856,10.0619789685332,10.0619789685331,10.0298948982025,10.0298948982025,9.4042680579055,9.4042680579055,9.28280873273151,9.28280873273151,10.4005281208957,10.4005281208957,10.5930097217127,10.5930097217127,10.0881642452839,10.0881642452839,9.89848806996615,9.89848806996615,9.83632947421157,9.83632947421157,10.3215101792795,10.3215101792795,10.5670653466723,10.5670653466723,10.3291938666151,10.329193866615,10.4229633681635,10.4229633681635,10.2069315559251,10.2069315559251,9.33482619431267,9.33482619431267,9.57877489228142,9.57877489228141,10.453354797327,10.4533547973269,65.6104417397675,10.4394941783236,0,0,0,0,0,0,0,0,42.9411293658927,37.0916753010155,0,0,0,0,0,0,0,0,49.999956853497,44.4814081785032,0,0,0,0,0,0,0,0,39.3820270756361,60.7543670518024,0,0,0,0,0,0,0,0,659.803267262961
0,0,9.62109825243247,9.62109825243247,9.35656827175278,9.35656827175278,10.3124971740715,10.3124971740715,9.66500470688303,9.66500470688302,9.76493378650546,9.76493378650546,10.0543004141045,10.0543004141045,10.1767058418419,10.1767058418419,10.3431737951369,10.3431737951369,9.85223752976911,9.85223752976911,10.0619910134066,10.0619910134066,9.76902045793166,9.76902045793166,9.91010044103818,9.91010044103818,10.2033176386783,10.2033176386783,10.1910348964909,10.1910348964909,10.4212091076314,10.4212091076314,10.1238753323421,10.1238753323421,10.0760152744763,10.0760152744763,9.63071961542733,9.63071961542733,9.86840032472838,9.86840032472838,64.6348908489398,8.90585686191606,0,0,0,0,0,0,0,0,42.1346714075436,37.5112371180848,0,0,0,0,0,0,0,0,49.9999454965937,43.621577481001,0,0,0,0,0,0,0,0,38.9496770289464,60.3115591296311,0,0,0,0,0,0,0,0,648.627261645418
0,0,9.74846286032821,9.74846286032821,10.9033909038041,10.9033909038041,9.91282276244373,9.91282276244373,10.6051443655893,10.6051443655893,10.1223460590927,10.1223460590927,10.2364147997646,10.2364147997646,10.0128590972848,10.0128590972848,10.0955484850448,10.0955484850448,9.99937705329906,9.99937705329906,9.81648603543769,9.81648603543769,10.2149241246839,10.2149241246839,9.7907508394465,9.7907508394465,9.41819285092735,9.41819285092735,10.0595192005463,10.0595192005463,9.30206782889359,9.30206782889359,10.4032706281084,10.4032706281084,10.3244585120376,10.3244585120376,10.6180398460553,10.6180398460553,9.85218719502994,9.85218719502993,65.6138734514025,10.5469726748184,0,0,0,0,0,0,0,0,42.9438339401695,38.3558405443701,0,0,0,0,0,0,0,0,49.9999508489831,42.8044054103959,0,0,0,0,0,0,0,0,39.2164297013745,60.6888981680095,0,0,0,0,0,0,0,0,658.853958426803
