Pd_bus1,Qd_bus1,Pd_bus2,Qd_bus2,Pd_bus3,Qd_bus3,Pd_bus4,Qd_bus4,Pd_bus5,Qd_bus5,Pd_bus6,Qd_bus6,Pd_bus7,Qd_bus7,Pd_bus8,Qd_bus8,Pd_bus9,Qd_bus9,Pd_bus10,Qd_bus10,Pd_bus11,Qd_bus11,Pd_bus12,Qd_bus12,Pd_bus13,Qd_bus13,Pd_bus14,Qd_bus14,Pd_bus15,Qd_bus15,Pd_bus16,Qd_bus16,Pd_bus17,Qd_bus17,Pd_bus18,Qd_bus18,Pd_bus19,Qd_bus19,Pd_bus20,Qd_bus20,Pd_bus21,Qd_bus21,Pd_bus22,Qd_bus22,Pd_bus23,Qd_bus23,Pd_bus24,Qd_bus24,Pd_bus25,Qd_bus25,Pd_bus26,Qd_bus26,Pd_bus27,Qd_bus27,Pd_bus28,Qd_bus28,Pd_bus29,Qd_bus29,Pd_bus30,Qd_bus30,Pg_bus1,Qg_bus1,Pg_bus2,Qg_bus2,Pg_bus3,Qg_bus3,Pg_bus4,Qg_bus4,Pg_bus5,Qg_bus5,Pg_bus6,Qg_bus6,Pg_bus7,Qg_bus7,Pg_bus8,Qg_bus8,Pg_bus9,Qg_bus9,Pg_bus10,Qg_bus10,Pg_bus11,Qg_bus11,Pg_bus12,Qg_bus12,Pg_bus13,Qg_bus13,Pg_bus14,Qg_bus14,Pg_bus15,Qg_bus15,Pg_bus16,Qg_bus16,Pg_bus17,Qg_bus17,Pg_bus18,Qg_bus18,Pg_bus19,Qg_bus19,Pg_bus20,Qg_bus20,Pg_bus21,Qg_bus21,Pg_bus22,Qg_bus22,Pg_bus23,Qg_bus23,Pg_bus24,Qg_bus24,Pg_bus25,Qg_bus25,Pg_bus26,Qg_bus26,Pg_bus27,Qg_bus27,Pg_bus28,Qg_bus28,Pg_bus29,Qg_bus29,Pg_bus30,Qg_bus30,Vr_bus1,Vi_bus1,Vr_bus2,Vi_bus2,Vr_bus3,Vi_bus3,Vr_bus4,Vi_bus4,Vr_bus5,Vi_bus5,Vr_bus6,Vi_bus6,Vr_bus7,Vi_bus7,Vr_bus8,Vi_bus8,Vr_bus9,Vi_bus9,Vr_bus10,Vi_bus10,Vr_bus11,Vi_bus11,Vr_bus12,Vi_bus12,Vr_bus13,Vi_bus13,Vr_bus14,Vi_bus14,Vr_bus15,Vi_bus15,Vr_bus16,Vi_bus16,Vr_bus17,Vi_bus17,Vr_bus18,Vi_bus18,Vr_bus19,Vi_bus19,Vr_bus20,Vi_bus20,Vr_bus21,Vi_bus21,Vr_bus22,Vi_bus22,Vr_bus23,Vi_bus23,Vr_bus24,Vi_bus24,Vr_bus25,Vi_bus25,Vr_bus26,Vi_bus26,Vr_bus27,Vi_bus27,Vr_bus28,Vi_bus28,Vr_bus29,Vi_bus29,Vr_bus30,Vi_bus30,Objective
0,0,21.345946215725,12.4927887990648,2.6974434755525,1.34872173777625,8.18484889978756,1.7231260841658,0,0,0,0,21.8221972060455,10.4325416467498,30.5975309496188,30.5975309496188,0,0,5.41874638332035,1.86853323562771,0,0,10.7071662090431,7.16997737212708,0,0,6.05611713911026,1.56286893912523,8.47247336846631,2.58307114892266,3.40722582931182,1.75228756936037,9.01840919844176,5.81186370566246,3.22480862546196,0.906977425911176,9.34748463375788,3.3454155531344,2.43603961382144,0.775103513488641,18.200355737595,11.6482276720608,0,0,3.53560742122486,1.76780371061243,8.8686560316796,6.82988453014406,0,0,3.25993038991994,2.14223997051882,0,0,0,0,2.30367777817213,0.863879166814549,10.36096154829,1.85715348507084,36.1104586221875,-6.61791983568551,48.9079028780311,-7.99798827512053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5011245705401,44.6999987177547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5217722980671,26.1223551921515,21.7304275065718,19.0459687607692,0,0,0,0,0,0,43.5107744944668,32.892142421821,0,0,0,0,0,0,0.963894597964228,0,0.959796221651967,-0.0113930481743869,0.964055960072588,-0.0372697618455892,0.964680434190544,-0.0440334454939039,0.955638544543646,-0.0380724152471203,0.960143730538867,-0.0491837337237711,0.94862924754989,-0.0534317490907966,0.948337408213904,-0.0561800818480873,0.980429953473162,-0.0599225667088556,0.991056070248108,-0.0655476697016018,0.980429953473162,-0.0599225667088556,1.0241633335874,-0.0661397579403927,1.08286808582078,-0.0432734283876128,1.01458959828348,-0.0746370805463924,1.01874671471245,-0.0715682230032289,1.0026792020953,-0.0704278099878583,0.988951287286366,-0.070337229572969,0.995371402425442,-0.0812700874825422,0.985352597700278,-0.0839527953835281,0.985725223231043,-0.0803861394100648,0.999387593324909,-0.0650251096480378,1.00613379222807,-0.0628182936958259,1.04843639678003,-0.0548407420454592,1.01968597095208,-0.0536973112972869,1.04533963436332,-0.0179879195063749,1.02936075683286,-0.0244400892805203,1.06836449915625,0.00903521096436351,0.971362742658107,-0.0480540314382711,1.04993853219315,-0.0113610115123987,1.03900865101912,-0.0253512852395306,582.178905643774
0,0,22.9094537917311,13.4078370117505,2.29759799636757,1.14879899818379,7.31167429376224,1.53929985131837,0,0,0,0,23.4392010171839,11.2055829424256,29.4787533165174,29.4787533165174,0,0,6.0148965779028,2.07410226824235,0,0,11.6506450394765,7.80177123179229,0,0,6.49126601428511,1.67516542304132,7.27220445308889,2.21713550399051,3.41010505554681,1.75376831428122,8.10473735616553,5.22305296286223,3.46850925715156,0.975518228573877,9.67037987923853,3.46097806204327,2.17213326858352,0.691133312731119,16.4964905119147,10.5577539276254,0,0,3.09672905555896,1.54836452777948,9.04011626103039,6.96192861481651,0,0,3.72302305315009,2.44655800635578,0,0,0,0,2.5182683674487,0.944350637793261,11.1424961720823,1.99723987990155,42.3313435615291,-3.59440745305318,56.3024714156396,7.98637493538444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5558995415164,33.2709825605681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8059872165604,31.4717197236228,16.3757698331564,7.00431447147025,0,0,0,0,0,0,37.9585495922531,26.104510903191,0,0,0,0,0,0,1.00818818880192,0,1.0042746932493,-0.013106314127666,0.998690013111998,-0.038886432969056,0.997122471407022,-0.0461785611284285,0.993753551255648,-0.0412933636002778,0.991940212930585,-0.0524965990011691,0.982559971614308,-0.0569551292780604,0.980484943071409,-0.0592199053878876,1.0054029415309,-0.0683543595749263,1.01245484711263,-0.0766608038718707,1.0054029415309,-0.0683543595749263,1.0291671441714,-0.0760616331332886,1.07357290674143,-0.056822151070043,1.0174250347224,-0.0847748604813448,1.02063645244765,-0.080710468312119,1.01512045227103,-0.0806634046754534,1.00835326413046,-0.0808111821165207,1.00380538258743,-0.0914198710432912,0.997869676324642,-0.0943814720948151,1.00058320900509,-0.0908509026701578,1.0206045401735,-0.0771704467355849,1.02681404081084,-0.0755516742846867,1.03673381194515,-0.0635791454878066,1.02552211531701,-0.0660533826018096,1.04761524235145,-0.0379063972447698,1.02923373032816,-0.044907359657412,1.06983060403653,-0.0152671660872579,0.999446522940917,-0.0525953707666204,1.04935431180524,-0.0368033964550142,1.03725697375561,-0.0515191515304675,577.551949993582
0,0,22.3532302276256,13.0823052484261,2.39918228193004,1.19959114096502,7.63345735479667,1.6070436536414,0,0,0,0,21.9030809610056,10.4712097576737,26.4947392876533,26.4947392876533,0,0,5.62205073893386,1.93863818583926,0,0,11.5943006028646,7.76404058227538,0,0,6.11050469240803,1.57690443675046,8.41023437889605,2.56409584722441,3.23792941615622,1.66522084259463,8.34624579403295,5.37869173393235,3.07197833492858,0.863993906698662,8.71900074627334,3.12048447761362,2.36651471440404,0.752981954583103,18.1379235001921,11.6082710401229,0,0,3.37369831874553,1.68684915937277,8.97345221074442,6.91058963356179,0,0,3.83561983091631,2.52055017460214,0,0,0,0,2.52297082545406,0.946114059545271,10.1082135509813,1.81184959876079,43.1390588372398,-2.07696837396845,57.2085894041858,21.4229913528858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7655605146833,25.7074566442553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8357439894127,28.3178152589877,16.3330952298114,7.22488866042876,0,0,0,0,0,0,31.1728422416361,14.3540340805562,0,0,0,0,0,0,1.04999357827896,0,1.04713043243874,-0.0131147380991721,1.03447475906058,-0.0365098897887396,1.03162618109429,-0.0433072498118863,1.03295750856705,-0.0392690672518295,1.02570983298743,-0.0491657102598867,1.01959703411425,-0.0532906516320809,1.01532945762185,-0.0550846117041928,1.03070259748889,-0.0671397986171031,1.033317854693,-0.0765547983233871,1.03070259748889,-0.0671397986171031,1.04740337958631,-0.0737155196285341,1.08166959047351,-0.0537176540337003,1.03603417444356,-0.0826173720986964,1.03814775119678,-0.0794006227805043,1.03471105235786,-0.0791518407215578,1.02879141759771,-0.0803425088578836,1.02397520955772,-0.0893632278478047,1.0190794748582,-0.0923000870713957,1.02164670346513,-0.0893272617591719,1.03829956037516,-0.0772737515258388,1.04388412199265,-0.0755024797145183,1.05190019448837,-0.0638832224358243,1.03829967521818,-0.067308295829875,1.04910639745307,-0.0432108070346504,1.0301532029057,-0.0503168519210898,1.06469242437588,-0.0232867763776933,1.02905002766558,-0.0491101435565326,1.04532446665545,-0.0432997721742881,1.03453949732604,-0.0564050834146162,558.723225985522
0,0,20.6331970896791,12.0756499096279,2.39623453043441,1.19811726521721,7.93012864992909,1.66950076840612,0,0,0,0,22.514712072848,10.7636123506159,28.41365334713,28.41365334713,0,0,5.69746921198106,1.96464455585554,0,0,10.9935035675018,7.36172113895213,0,0,6.3729910481472,1.64464285113476,8.12768407786454,2.47795246276358,3.68344223350739,1.89434172008951,9.45620239274491,6.09399709754672,3.04819683883174,0.857305360921427,9.49491561345253,3.39818032481459,2.16133517020572,0.687697554156366,16.0274856689276,10.2575908281137,0,0,3.31036684235164,1.65518342117582,8.7032344344299,6.7024908862851,0,0,3.40136158254565,2.23518046853,0,0,0,0,2.26449359791572,0.849185099218396,10.5838124861718,1.89709846450249,42.8894898309249,0.403573821446232,56.88242630972,19.4856858368569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6447546653961,27.4656372682702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7608489080681,27.0706115851626,16.1972899413207,6.67479876577324,0,0,0,0,0,0,32.1808540648687,14.4738746811458,0,0,0,0,0,0,1.04999389137295,0,1.04614804115543,-0.0125493275627641,1.03326472197078,-0.0364332457657045,1.03016236874918,-0.0432178315571974,1.03127864649894,-0.0391620968762788,1.02371755964629,-0.0490415200316491,1.01744406922157,-0.0534056176535936,1.01249714422262,-0.0553525524755017,1.02888366140268,-0.0660887894958801,1.03158971470343,-0.0750183116002444,1.02888366140268,-0.0660887894958801,1.04742628188277,-0.0734511724370985,1.08387914042689,-0.0537599047033884,1.03539707124658,-0.0823518239995481,1.03760205686623,-0.0785523920458092,1.03308335272778,-0.0789265618645027,1.0264331288368,-0.0796044479791152,1.02248612561159,-0.0887036850802502,1.01702353581277,-0.0917853480064349,1.0197576106476,-0.0884758376342069,1.0373357059928,-0.0747875946038781,1.04267909107227,-0.0729812818129046,1.05075833547344,-0.0619799318603807,1.03773288108172,-0.0646246652907715,1.04925555420029,-0.0395290253364658,1.03251089171994,-0.045890986088701,1.06415528974552,-0.0194663987781778,1.02714600866917,-0.0487265866602567,1.04491865124267,-0.0396714754906185,1.03320674358958,-0.0537958098284379,559.111815425802
0,0,20.8284573228528,12.1899266359554,2.36004017641527,1.18002008820764,7.84486900899255,1.65155137031422,0,0,0,0,23.2327262628999,11.1068735204214,30.3300763723814,30.3300763723814,0,0,5.6631203139041,1.95280010824279,0,0,10.7117973392793,7.17307857541027,0,0,6.09958352119185,1.57408606998499,9.01336396630543,2.74797681899556,3.56553520113744,1.83370381772783,9.33962219964684,6.01886763977241,3.20152485188521,0.900428864592715,9.63545176798765,3.44847747485874,2.19610491954299,0.698760656218224,16.9355842700266,10.838773932817,0,0,3.08306711437147,1.54153355718573,7.84187963384466,6.03914868353554,0,0,3.08703956685459,2.02862600107588,0,0,0,0,2.64321593842214,0.991205976908302,10.3211973778862,1.85002594509281,40.4974159798825,-7.66706229002533,54.1831787993139,-4.67394789590073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.97910035169,44.69971607726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5470592930553,32.156401533039,16.5926707651583,8.20482932488513,0,0,0,0,0,0,41.1587014748108,33.9908673573849,0,0,0,0,0,0,0.967063546069029,0,0.963553417775091,-0.0128195654371684,0.964912693917596,-0.0418782844035218,0.964957526763167,-0.0497358891300424,0.957415945736118,-0.0425893812436837,0.960590105518064,-0.0558068709029406,0.948881534738465,-0.0596787048406388,0.948826059026382,-0.0628516901863641,0.98117210419472,-0.0710605229357067,0.991953151119671,-0.079050531145976,0.98117210419472,-0.0710605229357067,1.01732791436122,-0.0824679735132794,1.07650274256871,-0.0652751768449239,1.00521574526867,-0.0908144685268624,1.00738268427238,-0.0867470112443875,0.998802667600496,-0.0857067802978426,0.988218737311669,-0.084439297529484,0.988059295600782,-0.0958894923734003,0.980434873837514,-0.0982296105778636,0.982349542779605,-0.094355785807622,1.00174948812268,-0.0795528085089764,1.00862402668849,-0.0778883103344325,1.02609988140025,-0.0681042467747773,1.0145197920141,-0.0674462519003392,1.04404704165472,-0.034559429832091,1.02882196208702,-0.0404337008486992,1.06919058227956,-0.00953464752226502,0.97149602307766,-0.0559518047452324,1.04956300595091,-0.030289696257624,1.03883175726308,-0.0436952851206442,573.188766219419
0,0,22.8578987901546,13.3776642688923,2.37187800216809,1.18593900108405,8.19115413708987,1.72445350254524,0,0,0,0,22.2356593669722,10.6302055745613,29.6626164400801,29.6626164400801,0,0,5.63912428784652,1.9445256164988,0,0,11.2865800818768,7.55797773339968,0,0,6.52578565714667,1.68407371797334,8.23875012212386,2.51181406162313,3.35629539357548,1.72609477383882,9.19190241374673,5.92367044441456,3.40285668577027,0.957053442872889,9.1201478553309,3.26405291664474,2.20477075531361,0.701517967599786,18.3136101157317,11.7207104740683,0,0,3.25385238821062,1.62692619410531,9.04114160510859,6.96271824761236,0,0,3.41453171015124,2.24383512381367,0,0,0,0,2.55321489375042,0.957455585156409,10.9069144017172,1.95501295879836,42.4968900977676,-3.91075412877843,56.4989654835036,6.70763739674629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7746486334001,33.8712905285219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9401550805297,33.016687645546,16.6538880210733,7.10510665503418,0,0,0,0,0,0,39.1179508772098,27.4683300504446,0,0,0,0,0,0,1.00170109949318,0,0.997798239440696,-0.0131555083722502,0.992616236579255,-0.0397442526707854,0.991168861973908,-0.0471864075325447,0.988050335481171,-0.0413220334713115,0.986276170417282,-0.0533083033943048,0.977352414598112,-0.0570485370231626,0.974758014378182,-0.0600735828373723,0.999907033524552,-0.0704131862775614,1.00704700943285,-0.0793728868651318,0.999907033524552,-0.0704131862775614,1.02454105505219,-0.0781121153226762,1.06992842939759,-0.0586505200097112,1.01252619973003,-0.0871144427481712,1.01555931583799,-0.0831889013329949,1.00975745776318,-0.0831913239756265,1.00225337941524,-0.0838713185423866,0.999060351726354,-0.0935375374176239,0.99326711951975,-0.0963441790043705,0.995758581415146,-0.0930162073531681,1.01509842533422,-0.0804413053234154,1.02172085154643,-0.0787789180083889,1.03234768283864,-0.0657039665418576,1.02163419477045,-0.0679949328430741,1.04652546737344,-0.0372994542540872,1.02968095325254,-0.0437372731822649,1.06965022399857,-0.0133769281804895,0.994420625483161,-0.0532985848966574,1.04942630495717,-0.0346927890180512,1.03772543121608,-0.0490379779482244,585.829293512411
0,0,21.7058204323154,12.7034064281293,2.47065949999293,1.23532974999647,7.67687448988627,1.61618410313395,0,0,0,0,24.9721010874232,11.9384167479348,29.7630951555029,29.7630951555029,0,0,5.46218578506243,1.8835123396767,0,0,10.5525086117861,7.06641201682106,0,0,6.28525670946738,1.62200173147545,7.80229873855974,2.37874961541455,3.57477289793202,1.83845463322218,8.5336987135626,5.49949472651812,3.12154761941976,0.877935267961808,9.86689357140826,3.53130927818822,2.15067071270945,0.68430431768028,16.6914406066784,10.6825219882742,0,0,3.29850789135472,1.64925394567736,7.96358290166757,6.13287418864055,0,0,3.16841054012228,2.0820983549375,0,0,0,0,2.41872034551595,0.907020129568482,10.7258340201251,1.92255515455072,41.8139947783238,-4.26076951848839,55.7077368774072,5.48585923060663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2315634111418,33.7923309990432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6958723015971,32.0850661854579,16.1193092233795,6.67531448142103,0,0,0,0,0,0,38.3458941102379,28.5103664930314,0,0,0,0,0,0,0.995938628547236,0,0.992115418346834,-0.0130126120528704,0.987593568872267,-0.0395609777483718,0.986338136661264,-0.0469254939870628,0.981732524446374,-0.0422005015307235,0.981352940487713,-0.0533671115295169,0.970556095084511,-0.058507649056002,0.969794361831801,-0.0601953298498354,0.996580989288214,-0.0683297983514801,1.00455758628244,-0.0761673961603623,0.996580989288214,-0.0683297983514801,1.02163484929241,-0.0756513131198733,1.06697905174158,-0.0567660541964917,1.01006814170739,-0.0842905661371608,1.01303450997589,-0.080417361248442,1.00702617663842,-0.0804743661905318,1.00009669488167,-0.0805910083081581,0.996242116978546,-0.0908824675493956,0.989983600549547,-0.0940349913620521,0.992695946696755,-0.09046554419483,1.01341414821607,-0.0766562184421422,1.01990399180567,-0.0750073873849018,1.02987947922045,-0.0629950709514764,1.02119092350375,-0.0646890156432463,1.04636237120419,-0.0355836981941079,1.03075974084632,-0.0415849794042983,1.0690794209078,-0.0129340230744223,0.989956163556416,-0.0534487347196109,1.04945816154773,-0.0337117853746875,1.03786385256176,-0.0479175319285854,572.305545011139
0,0,24.8265422808322,14.5298196758788,2.40760945951682,1.20380472975841,7.52610994935803,1.58444419986485,0,0,0,0,22.5194230080028,10.7658645082119,28.6044271488509,28.6044271488509,0,0,5.98801285400929,2.06483201862389,0,0,11.6158387494016,7.77846344826,0,0,5.67546190515628,1.46463533036291,7.79398272732944,2.37621424613702,3.40549439899373,1.75139711948249,9.03318620836757,5.82138666761465,3.2660656142243,0.918580954000584,9.91180928296915,3.54738437495738,2.11325852088946,0.672400438464829,18.7492569159614,11.9995244262153,0,0,3.22483464113858,1.61241732056929,8.89246560167659,6.84822063577393,0,0,3.35407853449703,2.20410875124091,0,0,0,0,2.25241156204232,0.844654335765869,10.2999106891395,1.84621040654388,43.9247375719338,0.760102162671043,58.1220950972461,21.8230037475229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4564978701904,27.9522566350927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1500513774214,28.5373903199023,16.9370376991278,6.66554911763992,0,0,0,0,0,0,34.2438283239288,14.3751170444158,0,0,0,0,0,0,1.04970612122872,0,1.04545792077381,-0.0132149954042889,1.03294822765791,-0.0360147918962026,1.02984220322704,-0.0427075696591212,1.03065524529522,-0.0392380808129869,1.02325725261047,-0.0485032800142551,1.01691909748881,-0.0531205684352623,1.01199589750386,-0.0547535467988419,1.02784958391211,-0.0660149762777634,1.03025509077532,-0.0751877695770481,1.02784958391211,-0.0660149762777634,1.04751842665876,-0.0715665719427273,1.08457362770746,-0.0507677214114316,1.03635919970773,-0.0797225617554023,1.03777448863618,-0.0763424537322837,1.03300863386875,-0.077609575607139,1.02570424651249,-0.0791779615251087,1.02150166486076,-0.0878564674879544,1.01561672606386,-0.0915245825163363,1.01838788016285,-0.0883042130690539,1.03532501895366,-0.0754086780716359,1.04109284958787,-0.0734100894401078,1.0510681326931,-0.0590190320547364,1.03706709896873,-0.0627470161762942,1.04943579596253,-0.0344138670323222,1.03295900237198,-0.0407679445231761,1.06464292534061,-0.0123342243924809,1.02697507993585,-0.0475146376795658,1.04595942047798,-0.0322241612892353,1.03473620901429,-0.0459945168945001,582.956941813355
0,0,20.4929417985581,11.993565015746,2.66854813261668,1.33427406630834,7.74627616070794,1.63079498120167,0,0,0,0,22.7583710863252,10.8800984579362,29.8986739477139,29.8986739477139,0,0,5.73037702057316,1.97599207605971,0,0,11.5621279000947,7.74249636167057,0,0,5.88473915027863,1.51864236136223,8.1614309060452,2.48824112989183,3.618079271871,1.86072648267651,9.00435286464959,5.80280517944085,3.38374474375289,0.9516782091805,9.78438290466712,3.50177914482823,2.07048571357702,0.658790908865415,15.4251376152934,9.87208807378777,0,0,2.83926634508184,1.41963317254092,8.83313307999,6.80252777424517,0,0,3.54939977526897,2.33246270946246,0,0,0,0,2.37806871018829,0.891775766320607,10.707511921922,1.91927100487282,41.1760001663746,-5.08842328203892,54.9590302147179,1.8527357361785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8545297715629,35.3677789360493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5379105853271,32.4423384141698,15.8388568101562,6.72227137500636,0,0,0,0,0,0,38.9397338808911,31.6146309833406,0,0,0,0,0,0,0.984773884213786,0,0.981111176536502,-0.0127455910209138,0.977812648024969,-0.0405527318322512,0.976926729947143,-0.048046885951439,0.97250835134088,-0.0417880192958222,0.972532157498392,-0.0543527746102953,0.962473895724366,-0.058180634185834,0.960916975624503,-0.0613217463025267,0.988989661068708,-0.070234820674215,0.997610258177097,-0.0785539876568031,0.988989661068708,-0.070234820674215,1.0142637702515,-0.0794901645140593,1.06193893955012,-0.0613423857704502,1.00314703360628,-0.0877288833214241,1.00572451315447,-0.084149600588551,0.999552386197415,-0.0838399685248847,0.992664014927928,-0.0834492066445043,0.988739177970573,-0.0943649463549749,0.982683502196916,-0.097093280269777,0.985509446785912,-0.0933252658605038,1.00726830016999,-0.0790290824079096,1.01372351122167,-0.0775371803931829,1.02340432564916,-0.066522940775012,1.01458444806165,-0.0680197101915287,1.04311421467964,-0.0388504535170683,1.02552194755146,-0.0455353349204252,1.06891527163176,-0.0156202077786786,0.981971788544583,-0.0549020775983676,1.04937417115637,-0.0362350450327343,1.03772359413242,-0.0504233123227344,566.419622788784
0,0,21.1504597715542,12.3783796819695,2.60086175393408,1.30043087696704,7.91154530481961,1.66558848522518,0,0,0,0,21.5917944125145,10.3223929428249,29.2341031890548,29.2341031890548,0,0,5.34673129347968,1.84370044602748,0,0,11.925466651783,7.98580356146181,0,0,6.41803491317199,1.65626707436697,7.92657120368127,2.41663756209795,3.24570110450755,1.6692177108896,9.22664093565579,5.94605749186706,3.31165144925303,0.931401970102414,9.69692493166246,3.47047839659499,2.27211279854009,0.722944981353664,19.0819112542385,12.2124232027127,0,0,3.05469004672488,1.52734502336244,9.06188131270347,6.97869020633485,0,0,3.84148335284211,2.52440334615339,0,0,0,0,2.5115213974817,0.941820524055638,10.200701641634,1.82842765274571,42.6333718270336,-2.57229212731798,56.6162653380118,9.60781488211358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7452983174203,32.7981347185867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9122231221264,32.4418000412823,16.5307098291686,7.17009524708707,0,0,0,0,0,0,36.7546750247814,22.4821588098892,0,0,0,0,0,0,1.01981472341093,0,1.01595794034649,-0.0127585642564891,1.00826480496849,-0.0390930147773721,1.00635065199884,-0.0463384046434784,1.0048769139589,-0.040445366717868,1.00096195329051,-0.0523100397844317,0.993358037341927,-0.0557348380857298,0.989562831771085,-0.0588927712409697,1.01196468735151,-0.0707365052839013,1.01772802424587,-0.0803884633346514,1.01196468735151,-0.0707365052839013,1.03522398694418,-0.078777139432638,1.07885037435002,-0.0594512211491528,1.02327955771371,-0.0876528767163238,1.02594134985105,-0.0838338075111285,1.02062633790349,-0.0838786912123566,1.01302548560088,-0.0847657855916573,1.00923656874153,-0.0945507670359056,1.00319799223077,-0.0977043537240309,1.00585744206277,-0.0943083454090177,1.02463050536206,-0.0816607172115888,1.03105158440264,-0.0799721246135814,1.04155559369609,-0.0667699902699535,1.02903803233531,-0.069360982872079,1.04806107204821,-0.0395034793093762,1.02908080041334,-0.0466947029684687,1.06862484596407,-0.0157467515455313,1.00739604936848,-0.0521416850441638,1.04938484790824,-0.0359332809032592,1.03859418489352,-0.0492210171782103,576.903678299775
