-19.8972797927461,15,4.92227979274611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-29.8916515837104,0,5.23076923076923,4.70588235294118,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.92227979274611,0,-28.441691557452,23.5294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.23076923076923,23.5294117647059,-56.1257466063348,0,23.5294117647059,0,0,0,0,0,3.84615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.70588235294118,0,0,-11.7895740689175,0,7.10059171597633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,23.5294117647059,0,-84.5453466866198,10.958904109589,23.5294117647059,4.76190476190476,1.78571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
0,0,0,0,7.10059171597633,10.958904109589,-18.0494958255654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,23.5294117647059,0,-28.1065677280086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58715596330275,0,0
0,0,0,0,0,4.76190476190476,0,0,-18.6147186147186,9.09090909090909,4.76190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.78571428571429,0,0,9.09090909090909,-43.4019340639454,0,0,0,0,0,0,10.958904109589,0,0,4.02298850574713,12.0689655172414,5.47445255474453,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4.76190476190476,0,-4.76190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.84615384615385,0,0,0,0,0,0,0,-24.2810496066258,7.14285714285714,3.17073170731707,5.96330275229358,4.15800415800416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.14285714285714,-7.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.17073170731707,0,-5.4331751462311,2.26244343891403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5.96330275229358,0,2.26244343891403,-15.8621098275712,0,0,3.63636363636364,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.15800415800416,0,0,0,-8.62859239329828,4.47058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,10.958904109589,0,0,0,0,0,4.47058823529412,-15.4294923448832,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63636363636364,0,0,-9.97782705099778,6.34146341463415,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34146341463415,-18.4104289318755,12.0689655172414,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4.02298850574713,0,0,0,0,0,0,0,0,12.0689655172414,-16.0919540229885,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12.0689655172414,0,0,0,0,0,0,0,0,0,0,-52.0689655172414,40,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5.47445255474453,0,0,0,0,0,0,0,0,0,0,40,-49.3206064008984,0,3.84615384615385,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,-7.00668151447661,3.00668151447661,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615384615385,3.00668151447661,-9.12829742959598,2.27586206896552,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27586206896552,-7.84915292930171,1.83663605606573,3.73665480427046,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83663605606573,-1.83663605606573,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73665480427046,0,-9.40256006107697,2.5,1.86832740213523,1.29757785467128
0,0,0,0,0,15,0,4.58715596330275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,-22.0721559633028,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86832740213523,0,-1.86832740213523,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29757785467128,0,0,-1.29757785467128
