Pd_bus1,Qd_bus1,Pd_bus2,Qd_bus2,Pd_bus3,Qd_bus3,Pd_bus4,Qd_bus4,Pd_bus5,Qd_bus5,Pd_bus6,Qd_bus6,Pd_bus7,Qd_bus7,Pd_bus8,Qd_bus8,Pd_bus9,Qd_bus9,Pd_bus10,Qd_bus10,Pd_bus11,Qd_bus11,Pd_bus12,Qd_bus12,Pd_bus13,Qd_bus13,Pd_bus14,Qd_bus14,Pd_bus15,Qd_bus15,Pd_bus16,Qd_bus16,Pd_bus17,Qd_bus17,Pd_bus18,Qd_bus18,Pd_bus19,Qd_bus19,Pd_bus20,Qd_bus20,Pd_bus21,Qd_bus21,Pd_bus22,Qd_bus22,Pd_bus23,Qd_bus23,Pd_bus24,Qd_bus24,Pd_bus25,Qd_bus25,Pd_bus26,Qd_bus26,Pd_bus27,Qd_bus27,Pd_bus28,Qd_bus28,Pd_bus29,Qd_bus29,Pd_bus30,Qd_bus30,Pg_bus1,Qg_bus1,Pg_bus2,Qg_bus2,Pg_bus3,Qg_bus3,Pg_bus4,Qg_bus4,Pg_bus5,Qg_bus5,Pg_bus6,Qg_bus6,Pg_bus7,Qg_bus7,Pg_bus8,Qg_bus8,Pg_bus9,Qg_bus9,Pg_bus10,Qg_bus10,Pg_bus11,Qg_bus11,Pg_bus12,Qg_bus12,Pg_bus13,Qg_bus13,Pg_bus14,Qg_bus14,Pg_bus15,Qg_bus15,Pg_bus16,Qg_bus16,Pg_bus17,Qg_bus17,Pg_bus18,Qg_bus18,Pg_bus19,Qg_bus19,Pg_bus20,Qg_bus20,Pg_bus21,Qg_bus21,Pg_bus22,Qg_bus22,Pg_bus23,Qg_bus23,Pg_bus24,Qg_bus24,Pg_bus25,Qg_bus25,Pg_bus26,Qg_bus26,Pg_bus27,Qg_bus27,Pg_bus28,Qg_bus28,Pg_bus29,Qg_bus29,Pg_bus30,Qg_bus30,Objective
0,0,22.2645681346169,13.0304154520569,2.47027102537002,1.23513551268501,7.67692497754246,1.6161947321142,0,0,0,0,21.9125459256175,10.4757346749663,30.8256497302313,30.8256497302313,0,0,5.93140130880788,2.04531079614065,0,0,11.8197149180322,7.91498766832511,0,0,6.17696699684806,1.5940559991866,7.92679206665508,2.41670489837045,3.42850488257194,1.76323108246557,9.00382571812736,5.80246546279319,3.19428314139593,0.898392133517605,9.3116118608788,3.33257687652504,2.22019276039455,0.706424969216449,17.28524463096,11.0625565638144,0,0,3.17264932837154,1.58632466418577,8.68309063061239,6.68697784196586,0,0,3.41586042367732,2.24470827841653,0,0,0,0,2.24639033572191,0.842396375895715,10.7284647752147,1.92302670499132,31.6072672752329,-3.27220175483575,43.4185027851979,-10.1830760243657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5363723082694,44.6999993601993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3600415314597,26.6568270868709,22.8154298679804,17.0514456438231,0,0,0,0,0,0,45.7826831241193,33.3810639055335,0,0,0,0,0,0,590.724260693869
0,0,21.487567729435,12.5756732794389,2.5784660853315,1.28923304266575,7.95090933987253,1.67387565049948,0,0,0,0,22.2133183236273,10.6195249880499,30.3585185697713,30.3585185697713,0,0,5.57124782999221,1.92111994137662,0,0,10.9042997254259,7.30198642327625,0,0,6.11367028346616,1.57772136347514,8.36348402107979,2.54984268935359,3.44433549758709,1.77137254161622,9.01104551906505,5.80711822339748,3.21488517527718,0.904186455546706,9.40849078025473,3.36724933188064,2.34162376829287,0.745062108093185,17.920213442557,11.4689366032365,0,0,3.40136445273492,1.70068222636746,8.80119361900776,6.77793071808644,0,0,3.35595823395197,2.20534398231129,0,0,0,0,2.34220666690328,0.878327500088729,10.456576928974,1.8742920910425,39.5800597961583,-7.91508307724699,53.0841363659722,-6.14503441378435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6514925248224,44.6999634725913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6108118593273,29.1714635960745,18.7392623611671,15.2980368470199,0,0,0,0,0,0,41.616263115197,32.9659392502698,0,0,0,0,0,0,578.846621507479
0,0,22.4256722750387,13.1247022070503,2.33855879782054,1.16927939891027,7.42700457625735,1.56357991079102,0,0,0,0,23.1835206103104,11.0833497654554,29.6872519899104,29.6872519899104,0,0,5.92893794674168,2.04446136094541,0,0,11.4703870236859,7.68106273907537,0,0,6.37475960857106,1.64509925382479,7.64332267185333,2.33028130239431,3.44606303332808,1.77226098856873,8.46284241369932,5.45383177771734,3.36110555429094,0.945310937144326,9.60222792754312,3.43658683722596,2.18327996115011,0.694679987638671,16.8978943071488,10.8146523565752,0,0,3.13803743333537,1.56901871666769,8.90406975661823,6.85715716888991,0,0,3.63381383189006,2.38793480381347,0,0,0,0,2.47096102046922,0.926610382675957,10.9254977032494,1.95834392794093,42.0361124459083,-4.2350280365957,55.9663483749931,5.71472903672065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.410858288432,34.062584722853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7725538589797,32.3276704236897,16.3058244975466,6.94456136214158,0,0,0,0,0,0,38.7217405719463,28.4633857161152,0,0,0,0,0,0,577.232853813055
0,0,22.0919381365754,12.9293831490556,2.39950936915803,1.19975468457901,7.620074412878,1.60422619218484,0,0,0,0,22.2618485766033,10.6427258546042,27.896843572592,27.896843572592,0,0,5.69323044336031,1.96318291150356,0,0,11.4365803617187,7.65842434936523,0,0,6.14630281544482,1.58614266205027,8.32614062733763,2.53845750833464,3.34275764969373,1.71913250555678,8.60774747641977,5.54721504035941,3.12318700095715,0.878396344019197,9.03140044776401,3.23229068656817,2.29990882864242,0.731789172749862,17.8827541001152,11.4449626240738,0,0,3.30421899124732,1.65210949562366,8.86407132644665,6.82635378013708,0,0,3.70137189854978,2.43233010476129,0,0,0,0,2.47378249527243,0.927668435727163,10.3049281305888,1.84710975925647,43.3997490741185,-1.68125363193463,57.5103419695887,22.0020211598346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9972363384293,26.1171896819291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9307813582955,28.5626025216997,16.5238159893418,7.15477180783217,0,0,0,0,0,0,31.7565687116196,14.362882824751,0,0,0,0,0,0,565.019417368916
0,0,21.0599182538075,12.3253899457767,2.39774071826065,1.19887035913032,7.79807718995745,1.64170046104367,0,0,0,0,22.6288272437088,10.8181674103696,29.048192008278,29.048192008278,0,0,5.73848152718864,1.97878673351332,0,0,11.0761021405011,7.41703268337128,0,0,6.30379462888832,1.62678571068086,8.15661044671872,2.48677147765815,3.61006534010443,1.85660503205371,9.27372143564695,5.97639825852803,3.10891810329904,0.874383216552856,9.49694936807152,3.39890819488875,2.17680110212343,0.69261853249382,16.6164914013566,10.6345544968682,0,0,3.26622010541099,1.63311005270549,8.70194066065794,6.70149453177106,0,0,3.44081694952739,2.261108281118,0,0,0,0,2.31869615874943,0.869511059531038,10.5902874917031,1.89825907870149,42.4321454285908,-1.72476115574204,56.3778007677859,12.2565166075376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4785947665486,30.7225116317879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7436304449086,29.4572971988891,16.1943630124185,6.70254763365223,0,0,0,0,0,0,35.0511260625043,21.3135328921668,0,0,0,0,0,0,565.757783868795
0,0,21.1281762131775,12.3653381524126,2.41736766864789,1.20868383432394,7.75674452943645,1.63299884830241,0,0,0,0,22.5308414764906,10.7713233374451,30.7679341323017,30.7679341323017,0,0,5.82753546027312,2.00949498630108,0,0,11.4009557071573,7.63456855389996,0,0,5.97712932275609,1.5424849865177,7.67175635302204,2.33895010762867,3.52364748643603,1.81216156445281,9.0999928745038,5.86443985245801,3.0194637397519,0.849224176805221,9.51508819444713,3.40539998538108,2.15378878364608,0.685296431160118,17.6141797828313,11.2730750610121,0,0,3.24989246473718,1.62494623236859,8.60721114402459,6.62854191551319,0,0,3.35826209818917,2.2068579502386,0,0,0,0,2.49850448854689,0.936939183205086,11.0586562348085,1.98221196661661,32.9792707337757,-4.60736380165479,45.105379710912,-9.74662511158461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5860286393733,44.6999995248359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2892912287344,26.1399889223785,22.4606654773594,17.8040845549157,0,0,0,0,0,0,45.6864260115412,33.7416588988848,0,0,0,0,0,0,586.137525915952
0,0,21.1770743937117,12.3939559815732,2.37602410584916,1.18801205292458,7.74692140539553,1.63093082218853,0,0,0,0,23.05963575774,11.0241241122529,30.1980458234289,30.1980458234289,0,0,5.71787218834246,1.97168006494568,0,0,10.9070784035676,7.30384714524616,0,0,6.13975011271511,1.584451641991,8.68801837978326,2.64878609139733,3.53932112068246,1.8202222906367,9.2037733197881,5.93132058386344,3.20091491113113,0.900257318755629,9.58127106079259,3.42908648491524,2.19766295172579,0.699256393730934,17.161350562016,10.9832643596902,0,0,3.12984026862288,1.56492013431144,8.18512778030679,6.30348921012133,0,0,3.25222374011276,2.13717560064553,0,0,0,0,2.54592956305328,0.954723586144981,10.4327184267317,1.87001556705569,40.9579478843424,-6.84095248073784,54.7219000748502,-2.26427539527208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0531771457013,41.4387940475275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6288978229142,33.142012631334,16.4013874318051,7.4395403180481,0,0,0,0,0,0,40.6310915055005,33.1373945392677,0,0,0,0,0,0,574.617765407308
0,0,22.3947392740927,13.1065985613354,2.38312680130086,1.19156340065043,7.95469248225392,1.67467210152714,0,0,0,0,22.4613956201833,10.7381233447368,29.7975698640481,29.7975698640481,0,0,5.70347457270791,1.96671536989928,0,0,11.2519480491261,7.53478664003981,0,0,6.395471394288,1.650444230784,8.22325007327431,2.50708843697388,3.41377723614529,1.75565686430329,9.11514144824804,5.87420226664874,3.32171401146216,0.934232065723734,9.27208871319854,3.31843174998685,2.20286245318817,0.700910780559872,17.988166069439,11.512426284441,0,0,3.23231143292637,1.61615571646319,8.90468496306515,6.85763094856742,0,0,3.44871902609074,2.2663010742882,0,0,0,0,2.49192893625025,0.934473351093845,10.7841486410303,1.93300777527901,42.1312607735021,-4.41885467973715,56.079403887056,4.96438764912803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5406828476962,34.4259183319255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8528944921737,33.2487309817922,16.4723758040203,7.00185694120033,0,0,0,0,0,0,39.4330196270883,29.2894533556714,0,0,0,0,0,0,582.220116964898
0,0,21.7034922593892,12.7020438568776,2.44239569999576,1.22119784999788,7.64612469393176,1.60971046188037,0,0,0,0,24.1032606524539,11.5230500487609,29.8578570933018,29.8578570933018,0,0,5.59731147103746,1.93010740380602,0,0,10.8115051670717,7.23984721009264,0,0,6.25115402568043,1.61320103888527,7.96137924313584,2.42724976924873,3.54486373875921,1.82307277993331,8.72021922813756,5.61969683591087,3.15292857165186,0.886761160777085,9.72013614284496,3.47878556691293,2.17040242762567,0.690582590608168,17.0148643640071,10.8895131929645,0,0,3.25910473481283,1.62955236740641,8.25814974100054,6.35972451318433,0,0,3.30104632407337,2.1692590129625,0,0,0,0,2.41123220730957,0.904212077741089,10.675500412075,1.91353309273043,41.7195098722456,-4.62816057898576,55.6022639057463,4.23441302380359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2138719746183,34.381292630691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7060042436375,32.6943071977983,16.1511977896043,6.74355621279974,0,0,0,0,0,0,38.9769103086827,29.9151163078613,0,0,0,0,0,0,574.119268645005
0,0,23.5759253684993,13.7978918055273,2.40456567571009,1.20228283785505,7.55566596961482,1.59066651991891,0,0,0,0,22.6316538048017,10.8195187049271,29.1626562893105,29.1626562893105,0,0,5.91280771240557,2.03889921117434,0,0,11.449503249641,7.667078068956,0,0,5.88527714309377,1.51878119821775,7.95638963639766,2.42572854768221,3.44329663939624,1.77083827168949,9.01991172502054,5.81283200056879,3.23963936853458,0.91114857240035,9.74708556978149,3.48843062497443,2.14795511253368,0.683440263078898,18.2495541495769,11.6797146557292,0,0,3.21490078468315,1.60745039234157,8.81547936100596,6.78893238146436,0,0,3.41244712069822,2.24246525074454,0,0,0,0,2.31144693722539,0.866792601459521,10.4199464134837,1.86772624392633,43.0377940606042,-1.87218473793575,57.1070897499431,13.3011621863066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9596068509038,31.2761385728202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9803494998958,30.9261801897719,16.653344084056,6.92209315241961,0,0,0,0,0,0,36.3097416382844,20.9738479392178,0,0,0,0,0,0,580.0807529964
