Pd_bus1,Qd_bus1,Pd_bus2,Qd_bus2,Pd_bus3,Qd_bus3,Pd_bus4,Qd_bus4,Pd_bus5,Qd_bus5,Pd_bus6,Qd_bus6,Pd_bus7,Qd_bus7,Pd_bus8,Qd_bus8,Pd_bus9,Qd_bus9,Pd_bus10,Qd_bus10,Pg_bus1,Qg_bus1,Pg_bus2,Qg_bus2,Pg_bus3,Qg_bus3,Pg_bus4,Qg_bus4,Pg_bus5,Qg_bus5,Pg_bus6,Qg_bus6,Pg_bus7,Qg_bus7,Pg_bus8,Qg_bus8,Pg_bus9,Qg_bus9,Pg_bus10,Qg_bus10,Objective
0,0,10.2601696472889,10.2601696472889,10.2927959390418,10.2927959390418,10.1012170757138,10.1012170757138,9.70117177101551,9.70117177101551,9.84303579049407,9.84303579049407,9.61076575684978,9.61076575684978,10.2752165767438,10.2752165767438,10.0529804885853,10.0529804885853,10.2265539807032,10.2265539807032,28.810771642114,-3.54218751345786,0,0,30.2923059334137,19.458653834273,0,0,0,0,32.9933600256798,51.399483627544,0,0,0,0,0,0,0,0,240.917798545649
0,0,10.5533168911002,10.5533168911001,10.545076674754,10.545076674754,9.96284999491623,9.96284999491622,9.66681959348181,9.66681959348181,9.79572823591983,9.79572823591982,10.0042507979193,10.0042507979193,9.98213481686228,9.98213481686228,9.8016966956619,9.8016966956619,10.0917852745207,10.0917852745207,28.8281999583148,-3.24734370151499,0,0,30.3000291588655,19.7310731208255,0,0,0,0,32.9590897295528,50.7141967281513,0,0,0,0,0,0,0,0,240.883807206774
0,0,9.61544355313455,9.61544355313455,9.91452915116107,9.91452915116107,9.98056394323264,9.98056394323263,10.3001149566517,10.3001149566517,9.75960121050664,9.75960121050663,10.0275400045755,10.0275400045755,10.0821414375813,10.0821414375813,9.35995973217461,9.35995973217461,10.1211931841648,10.1211931841648,28.4062590636509,-3.70579326555997,0,0,29.8718568297621,18.9479393205701,0,0,0,0,32.5621632655172,50.7041817167798,0,0,0,0,0,0,0,0,236.871315537446
0,0,9.90210494444008,9.90210494444008,10.7436086888813,10.7436086888813,10.4617228156218,10.4617228156218,10.2481032687715,10.2481032687715,9.9521238322337,9.9521238322337,9.74268347527513,9.74268347527512,10.1195061899238,10.1195061899238,9.9325573472369,9.9325573472369,9.60559970688312,9.60559970688312,28.904860369427,-3.53843532810375,0,0,30.4007000078618,20.2599766584778,0,0,0,0,33.0720326006676,50.7445941781926,0,0,0,0,0,0,0,0,241.824243041587
0,0,9.73598189770166,9.73598189770166,10.3325921418572,10.3325921418572,9.86075852171961,9.8607585217196,10.1993707574144,10.1993707574144,9.84095856453455,9.84095856453455,10.0122727989612,10.0122727989612,10.0465161727412,10.0465161727412,9.9036745055313,9.90367450553129,10.6437444013312,10.6437444013312,28.8626270504931,-3.94937848418648,0,0,30.3658260816576,19.3108045166855,0,0,0,0,33.1286011358004,52.3265286389938,0,0,0,0,0,0,0,0,241.766885477748
0,0,10.3588814753083,10.3588814753083,10.6292639147966,10.6292639147966,10.1163145046066,10.1163145046066,10.3135954604483,10.3135954604483,9.58845209700562,9.58845209700562,9.71247785331085,9.71247785331085,9.19931801210781,9.19931801210781,9.75919444543032,9.75919444543032,9.86469521601318,9.86469521601318,28.5527940146654,-3.06819637689327,0,0,30.0037944462483,20.0466530257714,0,0,0,0,32.5756806241881,49.0562376234648,0,0,0,0,0,0,0,0,237.797832077118
0,0,10.3344111866538,10.3344111866538,9.74399499091893,9.74399499091893,9.77237444244388,9.77237444244387,10.0293934002975,10.0293934002975,9.74511311928352,9.74511311928352,10.1682107939958,10.1682107939958,9.89575066330348,9.89575066330348,10.4112573095261,10.4112573095261,10.222306804727,10.222306804727,28.7935708364195,-3.6124654348754,0,0,30.2735745404954,18.8552717726774,0,0,0,0,33.0272006091486,52.1582804049735,0,0,0,0,0,0,0,0,240.915792313083
0,0,10.2414169854338,10.2414169854338,10.2932877121179,10.2932877121179,10.2818703364049,10.2818703364049,9.32112520957723,9.32112520957723,9.84589438093738,9.84589438093738,9.40315823744369,9.40315823744369,10.5034548571592,10.5034548571592,10.1076083447822,10.1076083447822,9.92399982340959,9.92399982340959,28.6727261732862,-3.47477195193763,0,0,30.1426568977181,19.4147277654129,0,0,0,0,32.8124764152826,50.847287601838,0,0,0,0,0,0,0,0,239.402990963879
0,0,9.78973525262461,9.78973525262461,9.80636697917305,9.80636697917304,10.2345629386416,10.2345629386416,10.0946991158931,10.0946991158931,10.3823252339716,10.3823252339716,9.97764712122215,9.97764712122215,9.30891583840061,9.3089158384006,10.2956709186217,10.2956709186217,10.3070733049523,10.3070733049523,28.7346472223633,-3.79599333061581,0,0,30.2240225037058,19.0670795408124,0,0,0,0,32.977614133705,51.9055140469446,0,0,0,0,0,0,0,0,240.406458144543
0,0,10.1806166527997,10.1806166527997,9.9979557048251,9.9979557048251,10.0264137011553,10.0264137011553,9.96550797239578,9.96550797239578,9.59152446160512,9.59152446160512,9.76396867394883,9.76396867394883,9.29894785753065,9.29894785753065,10.1223465107792,10.1223465107792,9.81591455751778,9.81591455751778,28.3011656925355,-3.2669369703434,0,0,29.7397514538077,19.1297474875526,0,0,0,0,32.3485435384535,49.5077155526341,0,0,0,0,0,0,0,0,235.41566267259
