Pd_bus1,Qd_bus1,Pd_bus2,Qd_bus2,Pd_bus3,Qd_bus3,Pd_bus4,Qd_bus4,Pd_bus5,Qd_bus5,Pd_bus6,Qd_bus6,Pd_bus7,Qd_bus7,Pd_bus8,Qd_bus8,Pd_bus9,Qd_bus9,Pd_bus10,Qd_bus10,Pg_bus1,Qg_bus1,Pg_bus2,Qg_bus2,Pg_bus3,Qg_bus3,Pg_bus4,Qg_bus4,Pg_bus5,Qg_bus5,Pg_bus6,Qg_bus6,Pg_bus7,Qg_bus7,Pg_bus8,Qg_bus8,Pg_bus9,Qg_bus9,Pg_bus10,Qg_bus10,Objective
0,0,10.2701696472889,10.2701696472889,10.3027959390418,10.3027959390418,10.1112170757138,10.1112170757138,9.71117177101551,9.71117177101551,9.85303579049407,9.85303579049407,9.62076575684978,9.62076575684978,10.2852165767438,10.2852165767438,10.0629804885853,10.0629804885853,10.2365539807032,10.2365539807032,62.1709991167661,9.89503383994904,0,0,0,0,0,0,0,0,31.2326672931822,61.9494943548611,0,0,0,0,0,0,0,0,324.609047924016
0,0,10.5633168911002,10.5633168911001,10.555076674754,10.555076674754,9.97284999491623,9.97284999491622,9.67681959348181,9.67681959348181,9.80572823591983,9.80572823591982,10.0142507979193,10.0142507979193,9.99213481686228,9.99213481686228,9.8116966956619,9.8116966956619,10.1017852745207,10.1017852745207,62.1944747268163,10.3900018869533,0,0,0,0,0,0,0,0,31.1972148160598,61.3350587985763,0,0,0,0,0,0,0,0,324.541634001085
0,0,9.62544355313455,9.62544355313455,9.92452915116107,9.92452915116107,9.99056394323263,9.99056394323263,10.3101149566517,10.3101149566517,9.76960121050664,9.76960121050663,10.0375400045755,10.0375400045755,10.0921414375813,10.0921414375813,9.36995973217461,9.36995973217461,10.1311931841648,10.1311931841648,61.4434462462535,9.41169013885166,0,0,0,0,0,0,0,0,30.6846078424755,60.9991419022099,0,0,0,0,0,0,0,0,318.693012505654
0,0,9.91210494444008,9.91210494444008,10.7536086888813,10.7536086888813,10.4717228156218,10.4717228156218,10.2581032687715,10.2581032687715,9.9621238322337,9.9621238322337,9.75268347527513,9.75268347527512,10.1295061899238,10.1295061899238,9.9425573472369,9.9425573472369,9.61559970688312,9.61559970688312,62.3488088789503,10.4687947976512,0,0,0,0,0,0,0,0,31.3501265104948,61.583990312337,0,0,0,0,0,0,0,0,325.980389628584
0,0,9.74598189770166,9.74598189770166,10.3425921418572,10.3425921418572,9.87075852171961,9.8707585217196,10.2093707574144,10.2093707574144,9.85095856453455,9.85095856453455,10.0222727989612,10.0222727989612,10.0565161727412,10.0565161727412,9.9136745055313,9.91367450553129,10.6537444013312,10.6537444013312,62.2793629683445,9.38107455964202,0,0,0,0,0,0,0,0,31.3956134915524,62.8626081210053,0,0,0,0,0,0,0,0,325.890483841531
0,0,10.3688814753083,10.3688814753083,10.6392639147966,10.6392639147966,10.1263145046066,10.1263145046066,10.3235954604483,10.3235954604483,9.59845209700562,9.59845209700562,9.72247785331085,9.72247785331085,9.20931801210781,9.20931801210781,9.76919444543032,9.76919444543032,9.87469521601318,9.87469521601318,61.6914060223954,10.7870046940194,0,0,0,0,0,0,0,0,30.731810328969,59.7414292062251,0,0,0,0,0,0,0,0,320.02815955497
0,0,10.3444111866538,10.3444111866538,9.75399499091893,9.75399499091893,9.78237444244388,9.78237444244387,10.0393934002975,10.0393934002975,9.75511311928352,9.75511311928352,10.1782107939958,10.1782107939958,9.90575066330348,9.90575066330348,10.4212573095261,10.4212573095261,10.232306804727,10.232306804727,62.138843825137,9.42013470413491,0,0,0,0,0,0,0,0,31.25745132838,62.4838155950824,0,0,0,0,0,0,0,0,324.585607780291
0,0,10.2514169854338,10.2514169854338,10.3032877121179,10.3032877121179,10.2918703364049,10.2918703364049,9.33112520957723,9.33112520957723,9.85589438093738,9.85589438093738,9.41315823744369,9.41315823744369,10.5134548571592,10.5134548571592,10.1176083447822,10.1176083447822,9.93399982340959,9.93399982340959,61.9181612709973,9.93309342471428,0,0,0,0,0,0,0,0,31.0082594136757,61.3566104404448,0,0,0,0,0,0,0,0,322.383639242621
0,0,9.79973525262461,9.79973525262461,9.81636697917305,9.81636697917304,10.2445629386416,10.2445629386416,10.1046991158931,10.1046991158931,10.3923252339716,10.3923252339716,9.98764712122215,9.98764712122215,9.31891583840061,9.3189158384006,10.3056709186217,10.3056709186217,10.3170733049523,10.3170733049523,62.0421443310919,9.39886879570202,0,0,0,0,0,0,0,0,31.2006776848969,62.2991053558847,0,0,0,0,0,0,0,0,323.87534382078
0,0,10.1906166527997,10.1906166527997,10.0079557048251,10.0079557048251,10.0364137011553,10.0364137011553,9.97550797239578,9.97550797239578,9.60152446160512,9.60152446160512,9.77396867394883,9.77396867394883,9.30894785753065,9.30894785753065,10.1323465107792,10.1323465107792,9.82591455751778,9.82591455751778,61.2365322147178,9.96340106451025,0,0,0,0,0,0,0,0,30.4267063183431,59.8336230042955,0,0,0,0,0,0,0,0,316.524974659629
